,hash,message,time,buggy
519,eae387be,moved gridengine tests to testing framework. Fixes #122,2013-07-03 12:14:07,1
520,ba275bae,Fixed property in SSH adaptor.,2013-05-27 17:44:24,1
521,94c8c0f6,fixed bug in webdavlocation,2016-01-18 11:11:33,1
522,832eccd4,Fixed nasty . and .. bug,2013-04-12 15:46:12,1
523,446a7166,added code of conduct. partly fixes issue #442,2017-06-21 16:42:00,1
524,987bfef3,Added resumeCopy  append  size and isSymbolicLink to Files. Fixes #61,2013-05-21 13:46:58,1
525,bdbffccf,Recovered LiveTest config from other branch. Contains fixes needed for windows.,2017-09-13 10:23:25,1
526,8fc62750,added CITATION file  fixes issue #446,2017-06-26 16:00:41,1
527,80e4b200,Moved tilde expansion to utility method in LocalFileSystemUtils. Fixes #517,2017-09-27 13:25:07,1
528,60abad86,Changed Streams from class to interface and added StreamsImplementation. Fixes #83.,2013-06-04 08:46:04,1
529,503b2d04,Added equals and hashcode to CredentialMap. Fixes #584,2017-10-26 10:18:52,1
530,538ccb6a,Job test no longer rethrows exception. Fixes #113.,2013-07-02 11:02:13,1
531,7509f441,Added tested versions to slurm. Fixes #514,2017-08-03 14:34:17,1
532,8b8cc371,Added support for DefaultCredential to S3. Fixes #614,2018-02-28 15:30:02,1
533,c15cfaf2,Changed Files API to support asynchronous copy (which can be cancelled). Fixes #52,2013-05-23 16:54:55,1
534,df886f35,Added overflow detection to waitUntilRunning and waitUntilDone. Fixes #416,2017-03-03 12:31:20,1
535,c61afaee,Changed config of webdav integrationTests. Fixes #538,2017-09-26 16:51:43,1
536,dd5ed1a9,Fixed bug in directoryStream,2013-04-12 13:32:21,1
537,cbd267f7,Fixed bug in getAdaptor,2013-08-29 17:34:43,1
538,458c1d84,Changed AbsolutePath to Path and RelativePath to Pathname. Fixes #182.,2013-08-14 15:26:21,1
539,a97d3c5a,Merge remote-tracking branch 'origin/master' into fixpathsemantics AND Fixes Path semantics AND Fixes Webdav last access time semantics,2017-08-03 17:35:36,1
540,aa55f875,Fixed bug in pathAttributeStream,2013-04-12 15:22:43,1
541,a6fef982,Added workdir support to S3 adaptor. Fixes #540,2017-09-27 16:24:56,1
542,81d222c7,Corrected exceptions in various classes. Fixes #20.,2013-06-04 09:45:04,1
543,b0caa7fa,Fixed OctopusPropertiesTest.,2013-06-18 11:12:43,1
544,dedd24af,Fixed RelativePathTest,2013-04-11 19:13:29,1
545,305e53bc,Removed check for non-null stdin for batch jobs in LocalJobs. Fixes #60,2013-04-29 09:39:07,1
546,ce0e118d,Removed references to LocalAdaptor.ADAPTOR_NAME from generic queue. Fixes #79.,2013-06-04 08:41:03,1
547,48a389ff,Added support for workdir in scheduler. Fixes #558,2017-10-09 14:56:34,1
548,c4be5fbd,Various small bugfixes and fixes in the tests,2017-07-24 20:39:11,1
549,6ace7561,Changed paremeter order of CopyOpyions.contains. Fixes #100.,2013-06-26 13:05:57,1
550,4ba77560,Added test to check if adaptors uses copy constructor of JobDescription. Fixes #169.,2013-08-07 10:10:32,1
551,e0d735c6,Added support for username in tilde expansion. Fixes #563,2017-10-03 12:56:42,1
552,bd91d4d2,Changed certificate API to use char [] passwords. Fixes #92.,2013-06-05 16:09:14,1
553,b0a6c23b,Added a list of deleted jobs. Fixes #129,2013-07-03 14:06:28,1
554,24c74d79,Added FileTestConfig.readOnlyPosixPermissions. Fixes #198,2014-01-07 10:19:21,1
555,06a14a19,Check credential types in file adaptors. Fixes #586,2017-10-26 21:09:57,1
556,01466a19,Added check on queuename to scheduler adaptors. Fixes #375,2017-10-03 12:17:12,1
557,2060502b,Added test for null scheduler. Fixes #186,2013-09-02 09:24:50,1
558,6c03c4b7,Removed AdaptorLoader and related classes. Fixes #38,2013-04-29 09:50:49,1
559,53cd9939,More tests. Simplified LocalBatchProcess. Fixes #105.,2013-06-25 16:06:05,1
560,d84c8883,Changed FileSystem.getEntryPath to return AbsolutePath. Fixes #87.,2013-06-04 14:42:49,1
561,192e4388,Added  as default working dir for the local adaptor. Fixes #76.,2013-06-03 11:27:26,1
562,91757b9a,Added waitUntilDone to jobs API and implementation for local and SSH. Fixes #85.,2013-06-04 09:14:45,1
563,60ff18ef,Various small fixes trigged by codacy and IT,2015-11-04 15:44:56,1
564,ef573477,Added getCredential to Scheduler and FileSystem. Fixes #578,2017-11-01 14:23:56,1
565,04ecf652,Added toString() hashCode() and equals() to all API and engine classes (where it makes sense). Fixes #53. Added getDefaultCredential(). Fixes #49.,2013-05-02 17:28:39,1
566,84e997a1,Moved Scheduler.usesFileSystem to SchedulerDescription. Fixes #574,2017-10-19 10:48:02,1
567,cfcf3bf5,Fixed several race conditions with submitting interactive jobs using slurm. Added and fixes tests related to this.,2015-12-16 15:23:22,1
568,660e2ed8,Added support for SSH tunneling. Fixes #575,2017-10-25 17:10:36,1
569,9500f5b7,Fixed dockerCACertificates commandline,2015-09-28 19:19:17,1
570,3a398900,Refactored SSH adaptor and fixed #167. Fixed InterSchemeMoveTest,2013-08-06 16:17:34,1
571,904b8890,Fixed local FileSystem creation. Fixed local createDirectory.,2013-04-11 15:11:32,1
572,1970e0a8,Fixed toString of JobDescription  and added unit tests for new fields. Fixes #612,2018-02-27 10:57:53,1
573,4da3891a,Extended javadoc of Jobs.getQueueStatusses  fixed behavior of Local and SSH implementation  added tests. Fixes #112.,2013-06-29 14:23:59,1
574,086193d1,Removed user check in createNewSession of SSH adaptor. Fixes #107.,2013-06-26 17:10:22,1
575,8456656b,Added getSupportedCredentials to AdaptorDescription. Fixes #595,2018-02-28 14:55:30,1
576,78edff11,Wrong type for XenonPropertyDescriptionImplementation. Fixes issue #345.,2015-12-08 14:38:09,1
577,43c81a69,Rename of move to rename. Fixes #466,2017-07-14 16:47:51,1
578,23951dc4,Lots of tests and small fixes,2017-07-28 18:25:26,1
579,f98a60a1,Fixes in GenericJobAdaptor and GenericScheduleJob tests,2015-10-13 17:28:14,1
580,60bc408e,Test config style fixes,2015-10-13 17:17:40,1
581,dadb7d3c,Added equals to KeytabCredential. Fixes #615,2018-02-28 15:32:53,1
582,78fe693b,Removed MergeOutputStreams from JobDescription and adapted tests. Fixes #123.,2013-07-03 12:47:31,1
583,db9395e8,Added examples for queue and job status retrieval. Fixes several tests.,2013-08-07 20:51:39,1
584,30f925e4,Added support for JobOptions to JobDescription. Fixes #67,2013-05-21 09:44:34,1
585,ad65ef06,Fixed BatchProcess to understand absolute paths. Added test. Fixes #109.,2013-06-27 13:43:41,1
586,3bcc5d2d,Added Jobs.waitUntilRunning. Added timeout calls to JobTestConfig. Fixes #116. Fixes #114.,2013-07-02 10:57:20,1
587,d69a2cd7,Generic property and location test fixes,2015-09-23 17:17:28,1
588,d2367596,Merge pull request #340 from NLeSC/no-more-examples,2015-11-26 15:25:05,1
589,d2edac70,Merge pull request #472 from NLeSC/xenon-fixed-client,2017-07-10 18:01:57,1
590,a8309a9e,Implemented isOpen in the ScriptingScheduler. Fixes #545,2017-09-26 15:28:29,1
591,0f8ef741,Fixed LocalBatchProcess to understand absolute paths for standard streams. Fixes #86.,2013-06-04 23:16:58,1
592,d7ece390,Fixed getLocalFileSystems on Windows and added test FileUtilsTest.testGetLocalFileSystems. Fixes #199,2014-01-07 10:33:17,1
593,14a9ae7f,Made Scheduler and FileSystem AutoClosable. Fixes #432,2017-10-04 15:18:32,1
594,742f599c,Fixes a small bug in Path,2017-08-03 17:58:09,1
595,bf249a33,some small fixes for slurm 2.5,2013-07-22 13:01:02,1
596,b89a1ca4,Fixes S3 adaptor,2017-08-04 16:05:26,1
597,98a24d52,Added 2.0.0 javadoc. Fixes #552,2017-09-26 16:53:39,1
598,d66cf04d,Fixes recursive copy modes,2017-08-01 14:20:32,1
599,541317ac,More fixes to copymode for recursive,2017-08-01 14:41:07,1
600,45a7dc54,Fixes #543 and #542,2017-08-24 15:03:08,1
601,cc042d9e,Clarified the javadoc of JobState.getState. Fixes #596,2018-02-27 13:53:30,1
602,10a8fc5a,Merge pull request #213 from NLeSC/feature/slurm-interactive-fixes,2014-07-28 14:54:52,1
603,02c685b9,fixes issue #238,2017-09-14 16:14:45,1
604,e8118eb1,More fixes from integration tests,2017-07-31 12:50:52,1
605,f32c357c,Made OctopusProperties more strict (checks names  types  etc). OctopusProperties no longer extends Properties. All use of Properties changed to Map<String String>. Fixes #132. Fixes #134. Fixes #144.,2013-07-25 16:15:40,1
606,1c1f398e,Made OctopusProperties more strict (checks names  types  etc). OctopusProperties no longer extends Properties. All use of Properties changed to Map<String String>. Fixes #132. Fixes #134. Fixes #144.,2013-07-25 16:16:59,1
607,fb53ad4e,Various sonarqube fixes,2017-05-08 16:40:30,1
608,1bb9f8ce,Fixed some sonar issues  fixed invalid working directory test. Fixes #145,2013-07-30 17:38:44,1
609,d41d1d03,Fixed parsing of gridengine slots when host groups are included. Fixes #606.,2018-01-30 14:42:05,1
610,4e62887a,Fixes #41,2013-04-15 16:07:24,1
611,b145009a,Added more tests for newOctopus. Fixes #156. Adaptors check properties more strictly. Fixes #165. Made OctopusEngine constructor private. Fixes #166.,2013-08-06 13:49:57,1
612,9d1ed0ee,Fixed various javadoc bugs and ommissions. Cleaned up FileUtil. Fixes #184,2013-08-14 13:19:59,1
613,fb6c3794,Fixed properties extract in OctopusEngine. Fixes #156.,2013-07-30 13:11:01,1
614,281f48c5,Intellij-analyze fixes,2015-11-16 12:19:55,1
615,4bfdfd0a,Added more SSH tests. Fixed issue with password credential. Fixes #102,2013-06-21 14:00:48,1
616,b53a474f,Fixed bugs in how Scheduler handles working directory in local and Torque adaptors. Fixes #592,2017-11-03 13:27:53,1
617,982dbfee,Removed default stdout and stderr in JobDescription. Fixes #159,2013-07-31 14:52:03,1
618,4c1458ba,Merge pull request #525 from NLeSC/ftp-fixes,2017-08-04 14:33:11,1
619,37e02e67,Fixed used of default credential in SSH tests. Fixes #80.,2013-06-03 11:43:52,1
620,06169999,Merge pull request #183 from NLeSC/feature/some-fixes,2013-08-13 13:50:20,1
621,cba69529,Fixed javadoc,2017-07-14 15:40:44,1
622,2594a518,Fixed the javadoc for the credentials package. Removed proxyCredential. Fixes #180,2013-08-13 13:00:52,1
623,1fc70198,Moved CopyEngine into engine.util. Single implementation is now used by Local and SSH  which fixes various SSH bugs. Fixes #90. Fixes #73.,2013-06-04 22:49:52,1
624,19e084b1,Fixed name of SSH tests. Fixes #77.,2013-06-03 11:18:52,1
625,152b7ec6,Fixed SSH path check. Fixes #98,2013-06-19 12:24:07,1
626,040f5dbd,Several fixes in Local and SSH. Shared JobQueue implementation for Local and SSH. Fixes #79. Fixes #81.,2013-06-03 23:33:18,1
627,3e2423f1,Merge pull request #380 from NLeSC/torque-docker-379,2016-04-29 23:10:05,1
628,f652af0c,Merge pull request #263 from jspaaks/issue/252-gradleize,2015-09-01 13:34:54,1
629,792e05b2,Workaround for windows delete directory quirck. Fixed homedir expansion on windows.,2016-01-26 10:00:55,1
630,6ca81bf1,Fixed too specific Exception clause,2015-10-20 06:39:06,1
631,f380ad42,Fixed number of adaptors,2015-09-23 16:48:25,1
632,962e5acf,Fixed bug in LocalJobs.newScheduler that allowed null locations,2013-08-29 20:40:34,1
633,405a2737,Merge pull request #310 from NLeSC/examples-script,2015-11-05 16:38:35,1
634,2e2efc37,"Fixed IntelliJ IDEA ""Dangling Javadoc comment."" warning",2017-07-31 11:24:50,1
635,ab6fe7f3,Fixed various ommisions in Javadoc and removed unused imports.,2013-07-04 17:12:59,1
636,5f831f75,Merge pull request #150 from NLeSC/feature/improved-java-jobdescription,2013-07-25 04:59:39,1
637,d3f68ec4,Fixed JavaDoc of JobDescription,2013-04-12 14:48:12,1
638,125740c3,Added link to adaptor and location list in javadoc of FileSystem.create and Scheduler.create. Fixes #421,2017-09-25 11:04:31,1
639,3391774d,Use SSH config file in SSH adaptor (fixes #207),2015-07-13 13:23:01,1
640,438bca25,Changed signature of RelativePath constructor use a char as a separator and to allow varargs. Fixes #40.,2013-07-01 11:51:02,1
641,8426e707,Moved class load time dependency of gridengine on ssh and local to moment of first use. Fixes serviceloader fail on integrationTest.,2018-02-13 13:23:04,1
642,ed5012dd,Fixed test which relied on standard values of stdin/stdout/stderr in JobDescription,2013-07-31 16:44:38,1
643,85cf9c1e,Rename package nl.esciencecenter.octopus.tests to nl.esciencecenter.octopus in src/ directory. Fixes #10.,2013-04-10 15:05:20,1
644,8a34d77f,Added property autoAddHostKey to SSH adaptor. When true  unknown  host keys are added to the known_host automatically. Fixes #82,2013-06-04 11:32:53,1
645,07ada70a,Added generic credential test plus subclasses for local and SSH. Fixes #133.,2013-09-11 14:05:49,1
646,efb4ed1d,Merge pull request #276 from NLeSC/travis-fixes,2015-09-25 15:27:54,1
647,cb76bd36,Added support stdout  stderr and stdin to Torque. Fixes #601,2018-04-25 16:06:56,1
648,74fd6ffe,Optimized getJobStatuses in Octopus engine to sort calls by adaptor and pass them in bulk. Fixes #44.,2013-06-04 14:37:07,1
649,2d5139ce,Added resolve(String) to RelativePath. Fixes #42,2013-04-29 10:36:45,1
650,aa6b0977,Default queueName for local adaptor is single. Fixes #75.,2013-06-03 09:47:48,1
651,f8df088e,More tests. Made NOFOLLOW_LINKS the default for traversing dirs. Fixes #97,2013-06-21 17:35:49,1
652,a72887d9,jclouds-all dependency breaks other tests. Reducing jcloud dependecies to minimum fixes this,2017-08-07 16:29:54,1
653,2611e17d,Various fixes in JobQueues and JobQueueTest.,2013-07-29 16:32:53,1
654,7d108622,Fixed equals of JobDescription,2018-02-27 10:21:49,1
655,4361910f,Extracted job queues from local and SSH adaptors. Implementation is now shared by both. Fixes 79. Fixes 81.,2013-06-03 16:42:39,1
656,b42a1da0,Replaced logging backend from log4j to logback  updated slf4j api. Fixes #51,2013-04-17 15:44:24,1
657,09149176,Removed apiviz from lib and build. Fixes #139,2013-08-13 11:01:06,1
658,d07d832e,Reduced methods in Path to 2. Fixes #181,2013-08-15 14:39:36,1
659,78d44fe5,Fixes sftp and ftp adaptors!,2017-07-31 14:02:58,1
660,c075fe95,Fixed equals  hashCode and copyconstructor of JobDescription. Fixes #617,2018-03-16 11:52:33,1
661,adaec57d,Improved support for interactive jobs. Fixes #54. Fixes #74.,2013-05-27 17:36:27,1
662,d60bb59c,Clear up time units in JobDescription. Fixes #559,2017-09-25 10:21:55,1
663,b2e6199a,Update of gradle to 4.1. Removed println,2017-08-16 17:08:13,1
664,84a6c75b,Update common.gradle,2017-02-28 17:02:08,1
665,1dffa62c,Update test to run on OSX,2017-11-06 10:30:25,1
666,e9aaa293,Update gradle wrapper to 2.9,2015-12-14 19:27:54,1
667,59721a3e,Updated examples and documentation,2013-09-10 15:04:12,1
668,86c29a9f,Added some convenience functions to JobDescription. Fixes #127,2013-07-03 12:16:41,1
669,3ced22ad,Upgraded to gradle 4.0.1  upgraded gradle plugins and test dependencies,2017-07-14 13:02:14,1
670,5f16a365,Update examples documentation + add script to run all examples.,2015-11-04 17:53:26,1
671,3b494a97,source format,2013-04-09 16:07:55,0
672,4d048431,Made ADAPTOR_SCHEME accessible for Locations,2015-10-13 16:26:24,0
673,bb00080c,The shadow jar is the jar that must be published as the default jar,2018-02-09 13:49:29,0
674,15511b21,First working ssh job adaptor,2013-04-12 19:44:43,0
675,d16adbb9,Remove test to see if xenon conflicts with docker client,2018-02-09 13:10:37,0
676,f551167c,Slurm scancel throws error when job already completed  ignore it,2017-07-31 09:56:23,0
677,e4dd6cd9,Added junit.jar,2013-06-18 10:38:18,0
678,e8c0bd3d,Use second ssh container for ssh gateway tests.,2015-08-26 08:47:50,0
679,17286367,resolved some spotless formatting problems,2017-08-30 10:51:01,0
680,bf84a4ff,add option to start only a single process  even when reserving multiple nodes and/or slots to JobDescription,2014-07-03 16:47:20,0
681,3be73793,testing Generated annotation with sonar,2013-07-30 09:49:26,0
682,e14e3e20,Test whether OpenSSHConfig is correctly read,2015-11-16 15:33:34,0
683,06ae9785,Merge sftp-hidden-file branch leftovers,2017-08-03 10:47:42,0
684,4327e7a0,implemented parallel job support in the gridengine adaptor,2013-07-08 17:56:20,0
685,9e24e8c6,Reverted the change made to error detection in the RemoteCommandRunner,2015-08-11 11:23:53,0
686,717ff876,Publish coverage for each matrix build job even when job fails.,2015-11-09 13:03:17,0
687,8e505953,Seems to be an old merge of docs...,2015-09-29 14:16:50,0
688,aefcde30,Merge branch 'master' into merge-2-and-3,2018-06-12 12:52:51,0
689,2a9e1147,adding remaining test classes for scripting adaptors (unimplemented),2013-08-07 11:27:46,0
690,9da7eecc,Deduplicate ssh keys and create symlinks.,2015-08-26 08:47:08,0
691,a2bdc9e1,Exclude bat file from license check,2016-01-25 13:41:21,0
692,eea5f873,minor stuff,2015-06-18 11:36:18,0
693,4ff2784f,Make sure services get merged,2018-02-09 10:15:48,0
694,55a73efd,Merged with master,2017-08-07 18:14:54,0
695,0095bb53,Update test to run on OSX and not break linux,2017-11-06 11:10:21,0
696,797418a1,Increased timeout in test_workdir_usage_linux test as torque seems slow to update the state sometimes,2017-11-06 16:38:16,0
697,8d188694,Replaced CopyHandle by simple String. Replace async copy implementation by one based on Futures,2017-07-14 01:14:32,0
698,5905a963,merged again,2013-04-09 17:26:07,0
699,f739f306,Changed several status objects in API into interfaces,2017-07-21 21:41:51,0
700,3ef91e3e,use unlimited queue to run scripting commands,2013-08-12 14:49:15,0
701,40dd19aa,finished basic scripting unit tests,2013-08-07 11:52:49,0
702,80371ffe,use octopus api to wait for job completion,2013-06-28 10:59:23,0
703,a6cb1f0e,throw OctopusIOException.,2013-04-10 11:35:56,0
704,6d6c036f,merge with some weird things in util.utils and engine,2015-08-11 17:16:36,0
705,d5940af2,Small changes to exceptions and documentation,2017-08-01 17:43:49,0
706,9b653495,Added unit test for copy options.,2013-04-15 21:36:23,0
707,d94d325f,Return String from ScriptingParser parseJobID,2015-09-23 11:54:35,0
708,766053ec,Merge branch 'xenon-3.0.0-attempt2' into merge-2-and-3,2018-06-08 11:07:52,0
709,dcd380ee,GridEngine now always passed PE  even on 1 node,2018-02-01 16:37:58,0
710,3ed9952d,Use file in scheduler error,2017-08-07 14:26:39,0
711,4db7141f,Added properties checking to Adaptor base class. Reformatted to adhere to official NLeSC java codestyle.,2013-04-09 15:19:25,0
712,9032f08d,Removed getUniqueID from public interface of FileSystem and Scheduler,2013-04-11 11:30:29,0
713,9184da5f,SSHTunnelTest now also allows system properties for config,2014-01-16 16:28:29,0
714,9eef083d,Test config configured from a single location: GenericTestConfig,2015-09-30 08:40:45,0
715,8568867e,Changed test config classes to use generic property loading  check both home and cwd and to fall back to System properties.,2013-09-12 13:36:37,0
716,d8695b6f,Only load known_hosts if it exists or is requested,2015-12-08 17:21:25,0
717,f14fe765,removed mysql part from the docker compose files  no longer needed after https://github.com/NLeSC/xenon-docker-images/pull/16,2017-07-25 14:12:08,0
718,1cc349aa,Only pull busybox:latest instead of all tags,2018-02-09 11:00:12,0
719,1861a456,Merge pull request #131 from NLeSC/feature/custom-script-ignore-description,2013-07-03 05:41:21,0
720,18c5f537,Merge pull request #151 from NLeSC/feature/one-test-config,2013-07-25 05:38:46,0
721,c187fa15,Merge pull request #228 from NLeSC/feature/utils,2015-05-28 15:44:54,0
722,c7a71808,Merge pull request #33 from NLeSC/feature/ssh-adaptor-3,2013-04-12 10:59:40,0
723,f41ee5d4,Merge pull request #22 from NLeSC/feature/ssh-adaptor-3,2013-04-12 00:35:14,0
724,0e646030,Applied NLeSC code formating standard,2013-07-04 16:28:29,0
725,64338307,Attempt to debug TorqueScheduler.cancel,2017-07-26 11:27:49,0
726,fa5d8e00,updated yaml files to use docker images from within nlesc dockerhub organization,2017-07-25 16:51:13,0
727,ab5e8cc3,Skip attempt to use kill command to kill processes on windows systems. Removed windows network file system test in local adaptor tests since the semantics are not clear,2016-02-02 14:01:53,0
728,4033578f,merge,2013-04-11 15:01:03,0
729,42e8b000,Added gradle task to pull all docker containers.,2015-11-24 11:18:38,0
730,1bf1822e,Actually filled in NLeSC in the LICENSE,2016-05-26 10:20:25,0
731,2ebe0ed2,Use output from URI to create local filesystem,2015-10-14 16:04:17,0
732,96b2005b,Changed ssh newCertificateCredential test to use valid credential file.,2013-09-12 13:42:58,0
733,21bd61ca,Updated gradle wrapper to match version in build-common.gradle,2015-09-29 09:20:19,0
734,51f2eb61,Docker scripts now converted to gradle  moved to gradle/docker.gradle,2015-09-28 14:14:24,0
735,e1e99354,More test. Changed JobQueues to allow null forwarding.,2013-07-01 17:38:34,0
736,63a257c6,Cleanup: do not superfluous setLocalPassive() on target server!.,2014-02-07 18:34:44,0
737,fe64e01f,Test in FileSystemTest if FileSystem is closed before cleanup.,2017-08-16 20:17:09,0
738,c1632809,Local jobs adaptor needs 'local:///' as location.,2013-04-11 15:43:27,0
739,30047498,added a closing ul tag and an opening ul tag to fix javadoc8 error,2015-11-26 20:48:25,0
740,73ce507b,Fix GitHub Pages build error + updates to release docs,2017-10-25 14:50:52,0
741,4228f9f2,Fix unwanted `docs` changes after gradle task.,2017-10-25 11:31:59,0
742,8dc7e28f,Fix typo SGE adaptor: Ocacle->Oracle,2018-01-30 13:36:31,0
743,c02696e1,Fix javadoc + license header,2017-08-03 13:19:11,0
744,b6c6f7af,Attempt to fix webdav HTTPS behavior,2018-07-02 09:58:58,0
745,83638fde,Javadoc fix,2015-05-28 13:45:21,0
746,1e13c47a,Fix javadoc,2017-10-11 16:33:40,0
747,6130e6bf,Attempt to fix webdav authentication problem,2018-07-05 15:17:07,0
748,3cd41ffe,Reverted sonarqube issue  as the sonarqube suggestion does not work.,2017-10-17 14:51:37,0
749,1c17def1,replaced single-slurm configuration with multiple-slurm configuration (v14-15-16-17)  seems like there still is an issue with the healthcheck though (first few tests fail),2017-07-24 16:41:34,0
750,ec3354b1,updated javadoc for Credentials.newCertificateCredential (issue #348),2015-12-09 10:52:51,0
751,0820ff0f,updated javadoc for Credentials (issue #348),2015-12-09 11:00:07,0
752,2cf8d163,updated javadoc for Jobs.newScheduler (issue #348),2015-12-09 11:11:12,0
753,5a9bb420,Added tests related to issue #422,2017-04-11 09:03:18,0
754,521fe189,Revert 6130e6b as the issue turned out to be on the application side,2018-07-09 10:28:39,0
755,7160d738,changed comment as suggested in issue #195,2015-11-25 18:14:29,0
756,10af1728,Squashed TORQUE bugs,2015-06-18 15:10:02,0
757,cd82f26b,finished test for JavaJobDescription,2013-07-31 15:37:58,0
758,1ed0e609,changed comment in test class,2015-05-19 11:24:40,0
759,a3835d9a,re-set system properties after tests to keep all test afterwards from failing,2013-07-02 09:51:06,0
760,f1443144,Reversed state update and process destroy order in JobExecutor. Old order led to subtle race condition.,2016-02-02 15:31:59,0
761,37ea531a,Added missing stream close in test framework. Otherwise windows cannot delete dir.,2017-08-16 15:31:28,0
762,2096a504,Improved Torque scheduler handling of cancelled jobs,2015-10-13 16:42:41,0
763,e53b7423,Attempt to fix Jenkins tests of the SSH adaptor,2015-09-01 18:17:35,0
764,f5099bf2,adding tests for gridengine script generator,2013-08-08 17:34:27,0
765,f71425e0,Added JavaDoc to most of files package. Some issues left.,2013-04-12 17:04:56,0
766,30b563be,Major changes to Job API. Its structure is now closer to the Files API.,2013-04-08 18:03:09,0
767,44730d97,refactored slurm specific parsers into generic string parser class,2013-08-03 15:23:35,0
768,eee80704,JUnit @Ignore annotation combined with @Test,2015-09-24 14:16:08,0
769,cb4500cc,GenericTestConfig wil now throw exception if xenon.test.properties (or user provided alternative) is not found.,2015-12-15 11:07:58,0
770,b010acd3,typo in JobDescription function name. Adding tests for Slurm adaptor,2013-07-31 17:47:05,0
771,2145cc26,Merged Jason's API changes  everything compiles again.,2013-04-11 12:06:30,0
772,9912bf16,Refactored generic file and job adaptor tests. Now allows SSH tests to read user/password from properties file.,2013-06-26 12:06:12,0
773,accae6ff,Update Proxy Creation methods. Now (Xenon) Properties can be used to specify user credentials and proxy creation setting. Also updated unit tests to use test properties.,2014-02-05 14:05:10,0
774,85291b02,For CI on Windows and MacOS us live tests against local filesystem and scheduler,2017-07-14 15:12:49,0
775,bf3c32df,Create local files in correct test directory,2015-10-15 19:21:14,0
776,dbe9bb50,Test local job submission without stdin.,2013-04-26 14:49:46,0
777,e8c1e070,Local job arguments uniformly passed to (Java)JobDescription,2015-10-13 16:28:27,0
778,45b2261b,Attempt to fix test on OSX,2017-11-03 16:35:16,0
779,12c437d4,Attempt to fix test on OSX,2017-11-03 14:56:08,0
780,113da37d,update to gradle 4.7 ans shadowJar 2.0.4. Added ssh and local adaptors as dependency to core  which feels like a bug,2018-06-08 10:50:01,0
781,cb2f573a,Do not use properties when creating filesystem in tests,2013-07-25 17:50:15,0
782,f55253ea,Implementing Slurm adaptor. Can submit jobs  does not report status yet,2013-07-09 23:44:36,0
783,ebd3cbd9,Slurm adaptor can now get status of jobs and queues,2013-07-10 21:57:31,0
784,b0652d3f,Added job submission to GridEngine adaptor,2013-04-12 12:21:57,0
785,a2da75c6,First working ssh job scheduler.,2013-04-12 19:46:28,0
786,2598beb1,put generic part of GridEngine adaptor into separate package,2013-07-09 15:00:52,0
787,3bc687dc,use ssh scheduler in gridengine adaptor instead of process.exec(ssh),2013-06-04 00:28:02,0
788,876ce173,use ssh scheduler in gridengine adaptor instead of process.exec(ssh),2013-06-04 00:08:11,0
789,644b0451,some more refactorings (from sonar),2015-05-27 13:32:36,0
790,bf0761d3,Dedicated folder in Docker for gradle cache (avoids locking issues),2015-09-29 14:15:54,0
791,d4e44326,Use sonar-scanner cli instead of sonar gradle plugin,2017-05-04 10:39:09,0
792,066ef6aa,Added default properties to the octopus engine.,2013-04-09 15:38:17,0
793,8561b200,use new JobImplementation constructor,2013-07-01 14:37:30,0
794,7cdf1f98,Added credential and job examples,2013-07-03 18:22:15,0
795,31a219a0,Closed directory streams in tests and utils. Windows will not allow the delete of a dir when it has a stream open,2016-01-26 15:56:11,0
796,63c8b6df,Added more tests. Upgraded to junit 4.11,2013-06-17 23:07:32,0
797,b071cd83,Added examples/src.,2013-09-18 16:57:11,0
798,7e3fbf66,added script generator tests for ge adaptor,2013-08-11 14:15:49,0
799,59225cf2,Do codestyle check also on test  integrationTest and examples,2015-11-04 16:17:44,0
800,b36b5d7a,Added extra job lookup for slurm interactive jobs. This fails sometimes even though the job ir running.,2015-11-21 21:07:20,0
801,4f2f7e2f,Changed dispose into close method.,2014-02-13 15:55:12,0
802,61f716d7,Added script to run all checks,2017-08-07 17:57:51,0
803,92c64b01,Allow null and empty string as location for local scheduler adaptor,2017-07-26 13:11:34,0
804,e40c0d9a,Added Scheduler integrationTest for SSH,2017-07-10 13:58:26,0
805,219350e8,Removed interactive job hash from Slurm scheduler,2017-07-13 21:29:35,0
806,8acb0077,Added sacct output to possible job status sources. Improving parser for Slurm output. Fixed code formatting.,2013-07-11 22:35:58,0
807,ad5fc8a3,Fixed the javadoc for the credentials package. Added package-info for credentials package.,2013-08-13 13:10:57,0
808,f5e156e6,Removed examples.,2015-11-26 14:49:51,0
809,52e2fc6e,Added script to run all examples.,2015-11-05 15:32:49,0
810,b57cb026,Fixed formatting (use new formatter as found on https://github.com/NLeSC/wiki/wiki/attachments/code-format-nlesc-v2.xml ),2013-08-08 16:16:11,0
811,2edeeb28,Cleanup of developer javadoc. Quality is still low and many descriptions are still missing  but the compile warnings have been fixed.,2017-02-23 11:22:04,0
812,e6f86aec,Fixed build.xml to copy the globus libs to the dist/lib dir so that the tests can find them.,2014-01-07 13:58:02,0
813,f97bf801,Fixed various javadoc bugs in files package,2013-08-13 16:52:34,0
814,28d614ce,Cache .m2 dir in run-fixed-client-environment-test.sh,2017-07-10 18:07:00,0
815,dc6772c4,Fixed typo in travis config for livetests on mac,2017-09-12 13:08:08,0
816,30deaf28,Always refer to fixed path in fileadaptor tests,2015-10-14 21:31:32,0
