,hash,message,time,buggy
826,199a9930,make recursive update continue for constant no. of unique elements,2015-06-25 14:36:12,0
827,18f747d2,refactor the various Molecule|Group update methods into single one,2015-06-26 16:34:49,0
828,f791d3e2,A first attempt to document the new adjacency list syntax.,2014-06-22 00:59:55,0
829,d1583257,Log a broken thermo block if error when reading chemkin file.,2015-06-26 18:16:28,0
830,170ee9bd,Checks for and makes folder to store qm testing files.,2014-06-20 15:46:43,0
831,f1e57b4c,Remove outdated gprof2dot from external.,2014-06-20 14:34:37,0
832,f21cdf39,fixed the units in comments of getRateCoefficient and getEffectivePressure,2015-07-01 15:01:23,0
833,f3b99258,Make sure that inputted benzene-bond forms of adjlists get kekulized.,2015-07-02 13:58:47,0
834,d87b874d,Added Exception for user input of double bonded O2,2015-07-02 16:34:41,0
835,c881a72a,add attributes in makeProfileGraph to prevent gprof2dot from crashing,2014-06-20 14:06:23,0
836,eeab6d4d,Merge chemkin parsing changes.,2015-07-03 16:49:20,0
837,1fb30a53,Small tweaks to logging when parsing chemkin files.,2015-07-03 17:20:13,0
838,2fedf83e,Merge branch 'pr/242' to get more database tests in databaseTest.py,2014-06-30 14:08:48,0
839,e09ad8f2,Split databaseTest into separate tests by reaction family.,2014-06-19 23:04:06,0
840,49ba79ad,Test that all resonance forms of a Species are printed.,2015-07-03 22:42:10,0
841,bdc98852,Change adjlists in example files to new lowercase style.,2014-06-18 17:01:46,0
842,82d38495,Adjacency list I/O for groups better for Lone Pairs,2014-06-18 12:13:46,0
843,e3f08fe8,Remove multiplicities from Species declarations in all examples files.,2014-06-13 15:03:54,0
844,fe5b2e9a,Migrate back to master RMG-database in travis build.,2014-06-17 11:53:52,0
845,4d0eda63,Make aromatic unit tests a bit more descriptive.,2014-06-17 11:05:05,0
846,8b479fb9,Clean up print statements in unit tests.,2014-06-17 11:04:50,0
847,25719338,Get it to work (mostly) with older versions of rdkit,2014-06-16 23:05:12,0
848,1abd3142,Add unit tests for reading old style adjacency lists,2014-06-16 22:24:25,0
849,d2eb873f,Detect old style adjacency lists via regular expressions,2014-06-16 20:40:51,0
850,1400e675,Fixing loading of depositories.  Use RMGDatabase(kineticsDepositories='all') to load all.,2014-06-16 17:26:42,0
851,fa8e2d43,Restore a test for reading old adjacency lists  with implicit H's,2014-06-16 15:43:27,0
852,96a1f01f,Splitting adjacency list tests into separate tests.,2014-06-16 15:25:17,0
853,7cae51eb,Remove maxMultiplicity argument,2014-05-16 17:20:05,0
854,7908b184,New adjlistTest.py to just test adjacency list functions.,2014-06-16 15:06:26,0
855,bd949f0c,Relocate functions from measure to pdep module,2015-07-08 13:50:08,0
856,413364f0,Revert https://github.com/GreenGroup/RMG-Py/commit/475caef57916e4c30b53e9c6bf80f0e1e4adbb81 and move databaseTest.py back to parent folder.,2014-06-16 12:40:40,0
857,7f8e5c45,Remove measure from dependency figure of RMG modules,2015-07-08 14:23:38,0
858,65e5242a,Minor tidy-up of databaseTest.py,2014-06-30 14:08:08,0
859,d6de9319,Remove measure module,2015-07-08 15:10:04,0
860,ea14c4f8,Group.toAdjacencyList needs to pass multiplicity.,2014-06-13 17:15:13,0
861,71ea9b8f,Added fromOldAdjacencyList method.,2014-06-13 16:57:21,0
862,5fabe934,Load py_modules in setup.py and add full list of scripts,2015-07-08 16:15:13,0
863,ca0b48ba,fixed a couple wip sym tests,2014-06-13 16:33:59,0
864,16ed6d0d,Add databaseTest.py to scripts in RMG-Py setup,2015-07-08 16:16:21,0
865,154ce381,Switch to using cairocffi instead of py2cairo.,2015-07-08 16:17:23,0
866,960e1882,fromAdjacencyList returns multiplicity even when reading groups.,2014-06-13 15:40:14,0
867,65e55e37,Don't bother printing default multiplicity values in toAdjacencyList,2014-06-13 15:27:14,0
868,2774d8ba,Remove old coverage files before running nose tests when using 'make test',2014-06-17 11:06:08,0
869,61a9ddbf,Print multiplicity in adjacency lists of anything with a radical electron.,2014-06-17 17:17:36,0
870,8905c836,TODO: lone pairs and charges are not compared when comparing Atoms or GroupAtoms,2014-06-18 11:33:34,0
871,21d8b37f,Delete measure.py script,2015-07-08 13:47:07,0
872,11d0c76a,Small tweak in Atom.isSpecificCaseOf  use list iterator instead of index  range  len  lookup etc.,2014-06-18 11:31:54,0
873,59171d21,fromOldAdjacencyList: blank lone pairs on group interpreted as undefined (wildcard).,2014-06-18 11:30:17,0
874,2080714d,fromOldAdjacencyList: rename variable to lonePairsOfElectrons,2014-06-18 10:18:30,0
875,6b7c5c99,toAdjacencyList: multiplicity list printed without spaces.,2014-06-18 09:21:53,0
876,15d31827,Add symmetry to list of requirements,2015-07-06 15:43:30,0
877,46234ab7,fromOldAdjacencyList: condense radical list [2 2] into 2,2014-06-18 09:20:40,0
878,8c2aa175,Molecule __init__ and __repr__ respect multiplicity.,2014-06-18 01:48:31,0
879,6d440175,Add rmg database as dependency to to RMG environment.yml,2015-07-06 18:49:41,0
880,261ef229,toAdjacencyList: rename internal variable to atomUnpairedElectrons,2014-06-18 00:19:54,0
881,dda6f021,Tidy indentation in fromAdjacancyList,2014-06-18 00:15:32,0
882,cfa59c8b,Another Kekulized SMILES unit test.,2015-07-07 00:15:32,0
883,073e892c,to/fromAdjacencyList: SYNTAX CHANGE: wildcard 'x' now includes 0.,2014-06-17 22:57:08,0
884,647db070,fromOldAdjacencyList: stricter syntax checking of multiplicity line,2014-06-17 22:53:38,0
885,866757ca,Modify documentation to remove some code cut offs,2015-07-07 11:17:42,0
886,6b72634b,Do not compare an array with a None type in connectTheDots function,2015-07-07 12:17:35,0
887,caeefd23,Add mopac to list of dependencies,2015-07-07 13:02:26,0
888,ff73c5a5,fromAdjacencyList: make last-line sniffing safer,2014-06-17 22:52:24,0
889,ecdce9d2,Tweak some comments  docstrings  and debug logging.,2014-06-17 22:51:32,0
890,cd2653c6,fromOldAdjacencyList: reduce code duplication,2014-06-17 22:45:34,0
891,156a3175,fromOldAdjacencyList: reduce nesting of if statements,2014-06-17 22:44:53,0
892,6b78112c,Adding preliminary travis file using conda build instead of normal build,2015-07-07 13:10:54,0
893,ddeec4bd,Update log file website url and RMG version to 0.1.0,2015-07-07 14:35:51,0
894,a9ea8afb,Remove measure from Makefile and setup.py,2015-07-08 13:46:54,0
895,86049ec3,Delete measure logo,2015-07-08 14:24:12,0
896,75f98416,Make computeRateDerivative function take 1 less argument since it is uneccessary.,2015-02-18 19:02:09,0
897,a33e38f7,Prepare molecule.py for new adjacency list style,2014-05-16 17:18:50,0
898,24b28f0a,Trying to get Travis things in the right directories.,2014-04-01 17:32:43,0
899,b909b46d,replace sortVertices() by sortAtoms(),2015-08-18 19:17:19,0
900,0610c420,Don't check atom labels when comparing Group Atoms.,2014-04-01 23:27:58,0
901,d0ddf296,Fix input reading of interpolation model for ('PDepArrhenius'),2015-08-19 09:56:05,0
902,6273284f,Mark failing moleculeTests as @work_in_progress,2014-04-01 23:06:16,0
903,409b4d84,create InChI attribute in Molecule object,2015-08-19 11:18:02,0
904,04909d3b,implement a hash and equality comparison in molecule,2015-08-19 11:19:48,0
905,512f25b9,Mark failing symmetryTests as @work_in_progress,2014-04-01 23:02:10,0
906,182cec9e,lazy evaluation for InChI  SMILES generation,2015-08-19 11:21:50,0
907,2822bbfc,Tiny optimization,2015-08-19 11:45:23,0
908,b8e22e41,Move P and T definitions further up to re-use them.,2015-08-19 11:57:19,0
909,c5387562,Avoid looking up index four times when once will do.,2015-08-19 11:58:18,0
910,5b9eb5ca,Don't switch forward and reverse coefficients.,2015-08-19 12:00:11,0
911,938e3205,create Atom.getDescriptor method and refactor .sortAtoms(),2015-08-18 18:54:06,0
912,6dbb6756,Remove unused `recommended` flags for databases.,2014-04-01 16:12:40,0
913,9d43e1e4,move identifier generation / parsing into its own module,2015-08-19 12:40:24,0
914,31035362,Add work_in_progress decorator for currently failing Unit Tests,2014-04-01 14:40:20,0
915,7024d542,Add a non-pdep reaction to collider model for unit test,2015-08-19 17:45:09,0
916,b69539ca,Tweaking code to find default location of the database,2014-04-01 12:55:37,0
917,429e7e69,Remove redundant parts from Travis config file.,2014-04-01 12:54:14,0
918,74955575,Change URLs of PyDAS and PyDQED to GreenGroup in installation instructions.,2014-04-01 08:45:07,0
919,8562139f,Makefile checks that you have PyDAS and PyDQED on your Python path,2014-04-01 08:44:30,0
920,429d2faf,Travis gets and builds PyDAS and PyDQED,2014-04-01 08:40:35,0
921,db81fd14,Try building RDKit from source during Travis-CI testing,2014-04-01 07:20:46,0
922,b4de6ac0,Try running eg1 as well as make test in travis testing.,2014-03-31 19:01:50,0
923,3af5c293,More specific unit tests for GroupAtom equivalence and isSpecificCaseOf tests.,2014-04-01 23:53:27,0
924,5fdf4f5c,Fix atomtypeTest for inert gases (Ar  He  Ne),2014-04-01 23:57:59,0
925,8a41c0ba,Add new atom attributes to comparisons,2014-03-31 14:56:42,0
926,2176274d,Convert Readme to Markdown,2014-04-02 18:40:41,0
927,111a7424,recommendedFamilies list (dict) stored in kinetics database attribute,2014-04-02 23:13:02,0
928,5b57ab00,Change the flow control when loading families list.,2014-04-02 22:57:12,0
929,720cdf8f,Recommended reaction families read as a dictionary  not a function.,2014-04-02 22:52:13,0
930,226f7994,Change markDuplicates to mark all duplicates,2015-08-13 17:29:26,0
931,1bca35a8,Add P  Peff  y_coreSpecies cdefined variables.,2015-08-13 17:47:45,0
932,d7eca59f,Remove unused declaration of equilibriumConstants in jacobian.,2015-08-13 17:48:00,0
933,c4107820,"When saving kinetics libraries  check that ""labels"" are correct.",2015-08-14 16:52:38,0
934,b89eac9e,Simplify the parsing of kineticsFamilies = 'string' options from input file.,2014-04-02 22:30:48,0
935,fd4ddd1a,Set minimal example to 'default' kineticsFamilies.,2014-04-02 21:48:18,0
936,6903cf28,Changing behavior of kineticsFamilies field loading of families.,2014-04-02 21:48:10,0
937,a98d3127,Tweaks to the README,2014-04-02 18:47:13,0
938,6f0dda88,Allow # in chemkin species labels.,2015-08-14 17:47:39,0
939,9e3e5210,Increase numerical tolerance on a torsion unit test.,2014-04-02 00:17:49,0
940,714fe3b9,Force longDesc and shortDesc to be unicode,2015-08-14 18:09:57,0
941,0c56165c,Update README with Travis-CI link and graphics,2014-04-02 18:35:08,0
942,e8211b9d,Sort atoms (by sorting label) whenever asked to sort.,2015-08-14 19:30:06,0
943,1a5ea1dd,Say which chemkin label is dangerously long,2015-08-14 20:03:31,0
944,ace1c5f4,Only warn if chemkin reaction string is too long  not species.,2015-08-14 20:08:16,0
945,b7a34f80,Change reaction label assertion check to a try block in saveEntry(),2015-08-18 11:09:44,0
946,cfa8208e,Correct PDepArrhenius instructions,2015-08-18 15:54:15,0
947,ab014c04,Add a unit test for a model containing kinetics with collision efficiencies,2015-08-18 16:20:38,0
948,43c7b765,created parser package in rmgpy.molecule package,2015-08-18 17:38:20,0
949,9699965e,define InChI and AugmentedInChI classes in inchi module,2015-08-18 18:32:51,0
950,101295da,Add @work_in_progress annotations to some failing thermoTests,2014-04-02 01:17:34,0
951,b6aea933,saveInputFile(): Write sensitivity tolerances,2015-08-20 16:21:18,0
952,71dfdad6,Added function isIdentical to groups.py,2014-03-31 14:38:53,0
953,8fa7f9b8,Define type of maxMultiplicity in fromAdjacencyList(),2014-05-16 17:05:54,0
954,9df60187,QMThermo unittest skips test if your MOPAC executable is unaccessible,2014-03-17 13:05:33,0
955,2f388f42,Make an RMG molecule from coordinates.,2014-03-20 15:30:58,0
956,7b57fdd2,added eg5 nheptane pyrolysis example,2015-08-28 10:48:26,0
957,000bdab3,QMTP tests for Gaussian.,2014-03-20 13:03:53,0
958,454ebc79,Remove output files when first testing QMTP with MOPAC,2014-03-20 12:17:52,0
959,43cce882,added eg5 nheptane pyrolysis example,2015-08-28 11:00:17,0
960,7b047997,Remove rmgpy.reaction.ReactionModel class and merge functionality into rmg.model.ReactionModel,2015-08-28 11:11:29,0
961,e23b436b,Point scripts to new ReactionModel class,2015-08-28 11:11:49,0
962,fa99eec6,reduce complexity of eg5 example,2015-08-28 11:19:10,0
963,70396d6c,Use chemical formula if species label not present in getSpeciesIdentifier function,2014-03-17 15:40:54,0
964,c4090244,add ethane oxidation example with P-dep (eg6),2015-08-28 13:39:13,0
965,bbe05616,Add tests for checking the database,2014-03-17 14:00:40,0
966,6328c8e1,Update family.py for new species multiplicity and search for spin allowed reactions,2014-03-14 15:20:04,0
967,773a991c,Method to convert all bonds to single bonds.,2014-03-20 16:08:43,0
968,d8423a22,Add species multiplicity model.py,2014-03-14 15:16:05,0
969,4a90fdbb,Add multiplicity attribute to Species.py,2014-03-14 15:12:05,0
970,50438a10,Add copy() to reaction.py to make deep copies of reaction objects,2014-03-14 15:06:47,0
971,dd1c69fe,Add multiplicity to read input file,2014-03-14 14:56:58,0
972,ddc39846,Use new molecule.multiplicity attribute in qm.molecule,2014-03-14 14:56:10,0
973,6ea7902e,reduce logging by adding -q (--quiet) in the Makefile of eg5 and eg6,2015-08-28 13:50:26,0
974,6f06e655,Merge examples eg5 and eg6.,2015-08-28 13:58:58,0
975,24161e41,Preliminary saving of models to new repo RMG-tests,2015-08-28 15:25:12,0
976,f35a64cb,Change exception type from AssertionError to NotImplementedError,2015-08-28 16:43:42,0
977,3c8f3420,Optimization tweaks to Molecule.sortAtoms(),2015-08-28 16:46:15,0
978,6bbea1c2,Update to- and fromAdjacencyList() for multiplicity in Molecule instead of Atom,2014-03-14 14:52:40,0
979,08286391,Add a script to standardize model names between multiple models,2015-08-27 18:33:35,0
980,03959b06,Update docstring in mergeModels.py script to reflect actual usage,2015-08-27 18:33:14,0
981,4fbc5b43,pdep: remove the interpolation=False argument in the input file,2015-08-20 16:47:41,0
982,4ff9c4b2,move files from parser subpackage to molecule package,2015-08-26 09:54:01,0
983,8bc0ab67,saveInputFile(): write the maximumAtoms for pdep,2015-08-20 17:12:31,0
984,13db891d,Add function checkWellFormed to family.py,2014-03-31 14:35:24,0
985,7edabf24,fix typo in allowSingletO2 in commented example input file,2015-08-20 17:12:49,0
986,0b1296bb,Merge branch 'master' of github.com:GreenGroup/RMG-Py,2014-03-31 12:42:01,0
987,8766f8ce,Try using the apt-get version of matplotlib too  in travis build.,2014-03-28 18:59:41,0
988,3459a772,Enabled anaconda-installed mopac to be found (within eclipse),2015-08-24 15:21:45,0
989,55088142,Simplify travis config: no QM and no Python 2.6,2014-03-28 18:32:58,0
990,6fbd43a1,Use system site_packages (and numpy/scipy) in travis config.,2014-03-28 17:35:01,0
991,e44c14a7,Use the https not git@ protocol to get the RMG-database in .travis.yml,2014-03-28 16:53:47,0
992,bd422260,Add check if groups are unique in the database,2014-03-28 16:29:58,0
993,7bb54dae,Add function LogicOr.matchToLogicOr,2014-03-28 16:27:41,0
994,02e2203c,For kinetics databases  write reference and referenceType fields only if not None.,2014-03-28 14:26:54,0
995,8ee9c959,Check molecular connectivities for QMTP after MOPAC calcs.,2014-03-20 16:13:03,0
996,b62f5c76,Getting rid of legacy `history` field in database entries.,2014-03-28 13:59:13,0
997,92bacab6,create 3 new Extension modules in setup.py,2015-08-26 09:54:56,0
998,2eabd950,Sets molecule coordinate to an empty numpy array,2014-03-28 11:58:46,0
999,da51b438,convert inchi attribute of AugmentedInChI to str object,2015-08-27 14:15:59,0
1000,abf0c749,.travis.yml: Configure Travis CI for automated testing,2014-03-28 09:15:06,0
1001,8c2a3ff3,Check the optimized geometry connectivity in gaussian,2014-03-24 14:45:41,0
1002,fe339a5a,set default multiplicity of parsed Augmented InChI to -1,2015-08-27 14:45:20,0
1003,f4f9d73e,allow for optional multiplicity layer for aug. inchis,2015-08-27 14:47:02,0
1004,ef53d358,Parse the mopac output file using the parse method,2014-03-24 14:43:01,0
1005,02761afd,static type declaration in parser.fromRDKitMol function,2015-08-27 15:55:01,0
1006,a89b2ee6,Coordinates stored on an Atom now as a numpy array.,2014-03-24 14:40:56,0
1007,649c9899,Export the recommended families list to RMG-Java style database.,2014-04-02 23:16:15,0
1008,af7f7e60,Marking mixed pdep/non-pdep reactions as duplicate,2015-08-13 15:31:13,0
1009,f220a816,Make sure all the families listed in recommended.py are found in database.,2014-04-03 17:10:49,0
1010,b0bd7abf,Changing the criteria for `maximumRadicalElectrons`.,2014-04-29 16:40:01,0
1011,865f7c7c,Changed output format for databaseTest,2014-05-08 16:53:48,0
1012,baf345c7,Add databaseTester.py script for testing database,2014-05-08 11:50:52,0
1013,59a55c9c,Edit main copyright stamps to reflect year change.,2015-07-17 12:15:06,0
1014,3c9086e1,Solvation input file writing,2014-05-07 17:10:55,0
1015,6f1390e7,Redirect copyright notice from COPYRIGHT.txt into documentation,2015-07-17 12:15:45,0
1016,1dffee21,QMTP input file writing,2014-05-07 16:20:56,0
1017,70f3261e,Make RMG-Py credit page attributed to RMG-Py developers only.,2015-07-17 12:28:51,0
1018,fdf1e396,Fix broken  RMG-Py installation link in README,2015-07-17 14:56:52,0
1019,6c26fcc2,Corrections to the input file writing.,2014-05-07 16:19:43,0
1020,25afd01d,Update anaconda installation for Mac OSX,2015-07-17 17:18:36,0
1021,8617022f,Update the documentation pre-built PDFs.,2015-07-17 17:35:13,0
1022,85cf6440,Reducing code duplication by passing in failsSpeciesConstraints.,2014-04-29 16:37:13,0
1023,5edfc79b,Add PDF versions of documentation to folder.,2015-07-16 22:25:14,0
1024,80f2761e,Allow Cantherm networks to be drawn in multiple formats.,2015-07-26 18:22:28,0
1025,bb1557fb,Change toAdjacencyList() to new adjacency list style,2014-04-25 16:49:07,0
1026,054743fd,Tweak some docstrings in rmgpy modules,2015-07-26 19:04:01,0
1027,2a2fced0,isNotHydrogen() now checks atomic number != 0,2015-07-27 20:43:49,0
1028,5b292ebc,Update the debugging lines for thermogroups.  They were outdated.,2014-04-18 17:55:20,0
1029,4d8275e8,Change the way cyclic and polycyclic corrections are handled AND don't include gauche correcitons.,2014-04-18 17:55:05,0
1030,6a000f73,Tweak to species constraint allowed molecule list.,2014-04-18 17:05:32,0
1031,143aa96d,Documentation for species constraints.,2014-04-16 21:04:44,0
1032,605e01e9,Added documentation regarding global and family-specific forbidden groups.,2014-04-16 21:04:04,0
1033,3724051c,More helpful failure message in atom unit test,2015-07-27 22:46:13,0
1034,76fe5379,Additional capabilities when saving input files,2015-07-28 18:14:16,0
1035,961eea59,Add a section that displays all the kinetics families in graphical format,2015-07-17 11:44:32,0
1036,ca8bf12c,Add Anaconda installation instructions,2015-07-16 22:22:22,0
1037,8174aed6,Fix moleculeTest for fused aromatics (perylene example),2015-08-12 22:12:48,0
1038,2e0ea9dc,Remove member classes which produce faulty output.,2015-07-15 16:52:44,0
1039,11b06d30,Add RMG-Py to PYTHONPATH in travis build.,2015-07-14 13:47:04,0
1040,b0d232dc,Set printMultiplicity label in toAdjacencyList() explicitely to True,2014-05-16 17:04:03,0
1041,d33a7054,Replace strip() with split() to read adjacency lists in kinetics library,2014-05-16 17:01:29,0
1042,27d2cd57,Remove getDatabaseDirectory() function from rmgpy.data,2015-07-14 14:33:36,0
1043,1da587db,Add multiplicity label to saveEntry() for forbiddenstructures.py,2014-05-16 16:57:28,0
1044,f0c6becc,Add multiplicity label to saveEntry() for thermo libraries.,2014-05-16 16:56:08,0
1045,7f401428,Add multiplicity label to saveEntry() for transport libraries.,2014-05-16 16:52:51,0
1046,f57148ab,Introduced `getNumberDegreesOfFreedom` into conformer class,2014-05-14 17:49:19,0
1047,30e99ffc,Make sure to import rmgpy.rmg.main so that solvent global variable is found,2015-07-14 15:48:52,0
1048,0150f040,Some updates to standalone scripts,2015-07-15 16:11:31,0
1049,f62c2bb8,Math text in docstrings require \\,2015-07-15 16:42:18,0
1050,d3c482c4,chemkin: Factor per-line logic out of readKineticsEntry,2014-05-14 09:56:05,0
1051,3ec5318a,Add a qm reference name in the documentation,2015-07-16 22:21:44,0
1052,2c98bbf5,doc syntax fixes,2015-07-15 20:00:36,0
1053,7f6ec4b0,Merge the features into the introduction section,2015-06-19 20:04:45,0
1054,6f273751,Docstring syntax fixes,2015-07-15 20:00:42,0
1055,6e9977d8,Change RMG version number to 1.0.0,2015-07-16 16:27:38,0
1056,fafea6c6,Add version number to __init__.py,2015-07-16 17:09:30,0
1057,218d21fa,Remove developer's guide.  Clean up homepage.,2015-07-16 20:17:19,0
1058,a90ff6aa,Remove the CanTherm User guide as a separate pdf.,2015-07-16 20:51:40,0
1059,37522b36,Update credits page with full list of developers as well as citation,2015-07-16 21:14:13,0
1060,f17bdc5b,chemkin: Remove wildcard import in favor of an explict _kinetics namespace,2014-05-14 08:44:05,0
1061,ac89738c,Remove external references to Conformer._E0,2014-05-14 08:23:47,0
1062,24812641,Added cantherm module to read in QChem output files,2014-05-13 13:58:02,0
1063,7382bffc,Updated pdep section of saveInputFile,2015-07-29 11:32:04,0
1064,e8790b41,Fixed updateConfiguations call when pruning prep network,2014-04-11 11:38:50,0
1065,228a7b60,Improve error reporting in checkWellFormed,2014-04-09 20:50:56,0
1066,731128df,Unit tests for getEffectivePressure and getEffectiveColliderEfficiencies,2015-08-10 17:24:44,0
1067,683acedc,Update the documentation on Pdep calculations in CanTherm,2015-08-10 14:55:47,0
1068,11a00202,Change PDepKineticsModel object's initialization of efficiencies.  Initialize as Molecule objects.,2015-08-10 17:18:11,0
1069,14ded535,Added @gmagoon's comments to the Gaussian pm3 keywords list.,2014-04-04 12:57:10,0
1070,8cf3970f,Minor refactoring of gaussian.py,2014-04-04 12:34:04,0
1071,4feaf83c,Minor refactoring of mopac.py,2014-04-04 12:25:49,0
1072,8c313525,Remove conversion step to Molecule objects when loading collider efficiencies from Reaction libraries.,2015-08-10 17:20:25,0
1073,7c9491e3,Make MOPAC's PM3 and PM6 classes reuse code (and add PM7),2014-04-04 10:25:30,0
1074,7b3f34ed,Move scriptAttempts and maxAttempts to parent class QMMolecule,2014-04-04 10:13:26,0
1075,4de9f666,Remove old inputFileKeywords from qm/gaussian.py,2014-04-03 22:51:37,0
1076,2e26e6d6,Add the 'method' option to the qm settings.,2014-04-03 21:21:34,0
1077,7e47912a,Update getEffectivePressure and getEffectiveColliderEfficiencies functions to perform isomorphism checks.,2015-08-10 17:22:12,0
1078,cc7825d5,Add pm6 calculations to the QMthermo module.,2014-04-03 20:27:55,0
1079,d0bd4a17,Reworked the checkWellFormed in KineticsFamily for testing database.,2014-04-09 20:29:39,0
1080,9fe8aa70,Moved QM methods one level above the PM3 class.,2014-04-03 20:17:37,0
1081,4af5c640,Make the getFilePath more extensible and more used in QM.,2015-08-11 13:37:21,0
1082,02cae314,Raise KineticsError rather than generic Exception in reaction family.,2015-08-11 13:56:35,0
1083,a176463b,Catch weird NFS bugs when making QM directories.,2015-08-12 09:56:44,0
1084,e792f590,Correct mispelling of 'Structures' in variable definition.,2014-04-03 17:35:42,0
1085,aa881bec,Unit test to make sure we get the right exception errors in loadFamilies.,2014-04-03 17:11:23,0
1086,91d4110b,Detect when there are no pdepColliderReactions.,2015-08-12 14:14:38,0
1087,e98f8c0a,saveJavaKineticsLibrary() now uses Java style adjacency list,2015-08-12 15:17:55,0
1088,946a305b,rmgpy.data.Database.saveOldDictionary() uses old style AdjacencyList,2015-08-12 16:29:09,0
1089,0f2712e7,Added QMscratch/* to .gitignore,2015-08-12 19:11:20,0
1090,91a4d44e,Skip check_partial_charge on fused benezene atom types.,2015-08-12 20:22:17,0
1091,187a716e,add __reduce__ to ReactionSystem  SimpleReactor,2015-08-09 20:39:01,0
1092,427ce2f6,Added 'pm7' option to input file parsing for Mopac.,2014-04-04 13:12:55,0
1093,266fff21,1 3-Hexadiene input file now saves QMfiles in the output directory.,2014-04-04 13:16:57,0
1094,eab43ce2,Added docstrings in some QM classes,2014-04-07 14:31:17,0
1095,f5e91318,Add more features to checkWellFormed in family.py,2014-04-09 01:49:07,0
1096,3e369fe1,Check RDKit version during 'make' so that people update to 2015+,2015-07-30 17:30:22,0
1097,76fd8108,Add species constraints checks to input species  seed  and reaction libraries.,2014-04-08 17:27:48,0
1098,c756dcd0,Simplify the rdkit version check.,2015-07-30 17:54:04,0
1099,a5778994,Check that no files are in the test output folder.,2014-04-08 17:04:39,0
1100,a99ffef8,Added PM6 and PM7 tests.,2014-04-08 16:47:37,0
1101,a4e6e27f,Add line about inchi support when RDKit needs to be upgraded.,2015-07-30 21:44:57,0
1102,e5f71257,Changed rmg.reactionGenerationOptions attribute to more relevant speciesConstraints name,2014-04-08 16:46:39,0
1103,bf9ff08f,Change the way in which libraryOrder is handled for kinetics database.,2014-04-08 16:28:40,0
1104,01a19026,Add useful error message about how to set reversible reactions in libraries.,2015-07-31 12:16:54,0
1105,d7b747da,Save reversible attribute when adding library reactions from seed or reaciton library,2015-07-31 15:18:11,0
1106,5bfd816f,Add additional check for RDKit when version cannot be imported.,2015-07-31 15:40:51,0
1107,ecc958a8,Tests for the main qm script,2014-04-08 13:23:48,0
1108,52d7e67f,Eliminate line checking year number in version for RDKit.,2015-07-31 15:57:35,0
1109,06b6338f,Removed check for the QM scratch directory,2014-04-08 13:23:05,0
1110,053e1c52,Changes to how saveInputFile writes QMTP options,2015-07-31 16:53:09,0
1111,b2b345f4,Deprecate getRate and getReactionRates functions,2015-08-03 15:35:07,0
1112,49276161,Mopac PM6 and PM7 now inherit from the correct class.,2014-04-08 13:14:59,0
1113,471326f0,Adjust order of entries when saving input file,2015-08-04 11:56:43,0
1114,82c7078f,Documentation: Added QM to the RMG API tree,2014-04-07 14:36:53,0
1115,a946163a,Fixed read and save code for sensitivity analysis,2015-08-04 17:00:20,0
1116,56cbd40b,Add functions to calculate effective pressure on the fly in solver,2015-08-06 15:53:02,0
1117,3527e7cc,Documentation: QM options in the input file,2014-04-07 14:33:47,0
1118,71bf5b58,Add a linebreak to remove an over-long line,2015-06-19 20:05:01,0
1119,9f6928fc,Implement getAllSoluteData method in solvation.,2014-07-11 11:29:53,0
1120,c944e547,Splitting LaTeX into three files.,2015-06-18 11:14:27,0
1121,2d4d6ef4,Give explicit link to official documentaiton in the README.md file.,2014-10-21 12:53:37,0
1122,774d4bf1,Deprecate the optional 'entryName' argument when saving a kinetics family.,2014-11-03 18:55:48,0
1123,9f84b305,Save the kinetics groups overall shortDesc and longDesc when exporting.,2014-11-03 18:54:27,0
1124,61320ed1,Fix isMoleculeForbidden() check in database/base.py.,2014-10-30 17:56:43,0
1125,be578cf2,Change thermo library commentary for liquid phase.,2015-03-30 23:47:12,0
1126,9d23fc6a,cantherm/pdep.py: Only check if tunnelling frequency is not None if tunneling is not None,2014-10-30 15:40:45,0
1127,52e02a86,Added work in progress test for Ammonia.,2015-03-30 23:55:47,0
1128,476fdfc7,Add parent child relationship check unit tests for thermo/solvation/statmech/transport.,2014-10-23 18:19:12,0
1129,fbc75ecf,Save degeneracies in the database for depositories and kinetics libraries only.,2014-10-23 13:56:08,0
1130,c444a05f,Unit tests to check that adjlists are nonidentical in kinetics libraries and depositories.,2014-10-22 16:48:28,0
1131,4511a927,Do simple save of dictionary for kinetics depositories and libraries.,2014-10-22 15:21:08,0
1132,0207bfa0,Remove deprecated functions for testing if birads are singlet/triplet.,2014-10-21 15:29:56,0
1133,1d143751,Added an amide to solvation test.,2015-03-31 00:06:12,0
1134,c4a38ac9,Deleted the remaining references to pruned species  specifically from TemplateReaction objects,2014-11-06 12:52:50,0
1135,1df1c3fb,Add negative initial mole fractions error check for input files.,2015-03-31 00:21:51,0
1136,c9625a51,Remove WIP on ammonia solvation test  test now passes.,2015-04-01 11:27:11,0
1137,d4d0265c,Upgrade work in progress database statmech and thermo unit tests to normal unit tests.,2014-10-21 12:17:23,0
1138,6579486c,Correct '{}' syntax to '{0}' in strings to accomodate older versions of python.,2014-10-20 17:44:04,0
1139,dc75ef38,For debug mode only: display in the warning message the species label when old/intermediate adjacency list are found.,2014-10-17 16:55:58,0
