,hash,message,time,buggy
1011,c048c7644,Made default moment of inertia be (0  0  0),2015-10-26 10:00:44,0
1012,cadbfc936,Merged in lazy_group_realloc (pull request #87),2015-10-15 11:19:36,0
1013,afb067a20,Change GPUArray MAXALLOC error to a notice,2015-10-15 10:10:03,0
1014,460e4b82a,Add python tuning for stencil cell width,2015-10-15 09:34:27,0
1015,7a0ae6600,Merged in mphoward/hoomd-blue/fix_long_unit_tests (pull request #89),2015-10-15 06:10:32,0
1016,cf2adc0dd,Merged in mphoward/hoomd-blue/fix_cuda_75 (pull request #88),2015-10-15 06:10:05,0
1017,e9b8e4375,Add missing namespace to test_nvt_integrator_mpi.cc,2015-10-14 15:04:31,0
1018,8afa4562d,Replace cub scan with thrust scan,2015-10-14 14:53:52,0
1019,07ec95eb9,Added dipole anisotropic potential,2015-10-12 22:49:31,0
1020,e4aa7860e,Lazy reallocation of groups,2015-10-12 22:22:04,0
1021,a185777d8,Updated cuda code to reflect idx unused by evals,2015-10-12 13:45:29,0
1022,98cec242b,Merge branch 'walls_ext' of https://bitbucket.org/glotzer/hoomd-blue into walls_ext,2015-10-12 12:51:07,0
1023,dba49e451,Fixed compile errors and removed unused variables,2015-10-12 12:50:15,0
1024,560f754b2,Fixed ai_pair.dipole python interface,2015-10-21 09:20:11,0
1025,af5e52214,Don't use __all__ in hoomd_script.__init__,2015-10-21 09:32:04,0
1026,7ce4694f8,Reinstate EMBED_CUDA to enable conda binary builds,2015-10-22 07:02:53,0
1027,650cd9dac,Update license headers,2015-10-22 07:12:45,0
1028,3f21d3756,Moved hoomd_script.ai_pair contents into hoomd_script.pair,2015-10-26 09:49:29,0
1029,c815cf461,Fixed whitespace in hoomd_script.pair,2015-10-26 09:48:32,0
1030,ef8b35765,Merged in doc_fix (pull request #93),2015-10-26 06:39:18,0
1031,9987e0bb0,fix typo in box math docs,2015-10-24 13:21:17,0
1032,605a65d26,Merged maint into walls_ext,2015-10-24 01:26:41,0
1033,d02a906ed,Removed merge error,2015-10-24 01:25:42,0
1034,76e7140b6,Merge branch 'walls_ext' of https://bitbucket.org/glotzer/hoomd-blue into walls_ext,2015-10-24 01:24:11,0
1035,e198c3df7,gpu works to at least compile,2015-10-24 01:19:44,0
1036,cd07e50cf,correct typo and include missing math module,2015-10-23 18:02:45,0
1037,75a6cc992,added metadata,2015-10-23 17:46:06,0
1038,d4c35ba14,Removed compiler warnings in unit tests,2015-10-23 10:46:27,0
1039,40176cfaa,Remove macro redefinition compiler warning,2015-10-23 10:43:48,0
1040,e8d4c0a98,Added anisotropic tests to NVE unit tests,2015-10-23 10:33:13,0
1041,38d2e9a54,Fixed NPT and NVT tests for templated snapshot API,2015-10-23 10:32:41,0
1042,83b934110,Added angmom and moment_inertia snapshot members,2015-10-23 10:31:30,0
1043,1aff626fe,Merged in fix_clusters_reported_acceptance (pull request #461),2018-04-23 11:14:55,0
1044,b9f3713aa,Add release date to change log,2015-10-22 14:44:31,0
1045,aa0c4b438,Tagging v1.2.1,2015-10-22 14:40:44,0
1046,906361321,Merged in fix_log_lnvolume (pull request #466),2018-04-23 11:15:54,0
1047,313884541,Update Change log,2015-10-22 11:31:41,0
1048,94794eccb,Fix errors building developer documentation,2015-10-22 11:23:49,0
1049,eee078974,Merged in mphoward/hoomd-blue/eigen (pull request #81),2015-10-22 10:32:23,0
1050,0fc31108a,Merged in npt-rigid-fix2 (pull request #92),2015-10-22 09:51:30,0
1051,5a0fcfb61,Update license headers,2015-10-22 07:13:39,0
1052,4d8238f40,Merge branch 'maint' into npt-rigid-fix2,2015-10-22 07:12:59,0
1053,7762848b2,Implement constraints data structure,2015-11-14 00:36:47,0
1054,c48c1d6d4,change maintainer,2015-11-15 23:57:29,0
1055,f3d975282,fixed missing code  is now stable,2015-12-02 10:49:28,0
1056,0f778bf2d,Merged in fix_pppm_nan (pull request #105),2015-11-24 08:27:20,0
1057,6496e2a78,Clarify documentation,2015-11-25 09:07:23,0
1058,28e445d34,Pass the external field in by pointer.,2015-11-25 08:23:37,0
1059,8abaae0a7,Merge branch 'maint',2015-11-25 06:42:34,0
1060,15ca0a410,Updated change log,2015-11-25 06:42:03,0
1061,b220b6fdc,Merged in fix_pppm_crash (pull request #107),2015-11-25 06:36:21,0
1062,90bd1743f,Merged in improve_boxdim (pull request #104),2015-11-25 06:35:38,0
1063,12567c00e,Merge branch 'walls_ext' of https://bitbucket.org/glotzer/hoomd-blue into walls_ext,2015-11-24 21:50:22,0
1064,b195909df,Made documentation syntax more consistent,2015-11-24 21:49:59,0
1065,c5be819ab,Merged master into walls_ext,2015-11-24 21:30:51,0
1066,d0026144d,total revamp to r_shift mode  documentation examples and image added  tests all passed,2015-11-24 21:30:08,0
1067,34419ce0d,Add unit test,2015-11-24 20:29:55,0
1068,5dea04c77,Merged in fix_compute_thermo_reinit (pull request #106),2015-11-24 08:36:01,0
1069,7ce320411,Merged in fix_pppm_exclusions (pull request #83),2015-11-24 08:21:59,0
1070,d5b5dc40f,support CUDA <= 7.5,2015-11-23 13:32:39,0
1071,10a1e2416,Merge branch 'master' into constraints,2015-11-24 04:35:12,0
1072,2f2ccfdcd,Make ComputeThermo survive re-initialization,2015-11-24 04:18:06,0
1073,7c3cd0c6c,Set OMP_NUM_THREADS in unit test envs,2018-04-23 07:52:19,0
1074,f184ed34b,made order of re-initialization safer in BondedGroupData,2015-11-24 04:05:21,0
1075,460b5376d,Gracefully handle NaN positions in constraints,2015-11-23 23:38:29,0
1076,06e2d3327,add uniform scaling argument to boxdim.scale(),2015-11-23 20:16:51,0
1077,6075d338b,Make boxdim.scale() return itself,2015-11-23 20:06:57,0
1078,208bef8e8,Enable constraints in dump.xml(),2015-11-23 19:58:54,0
1079,09475917c,Enable sparse matrix caching with Eigen,2015-11-23 19:10:31,0
1080,b2eb7cfed,"Revert ""allow prefetching of exclusion list""",2015-11-23 16:20:09,0
1081,9dc2709dd,allow prefetching of exclusion list,2015-11-23 14:39:26,0
1082,ce0bdc7c7,Removed unused code.,2015-11-23 14:01:25,0
1083,932a894c9,Merge branch 'master' of bitbucket.org:glotzer/hoomd-blue,2015-11-25 09:09:16,0
1084,aef17f866,Update change log,2015-11-25 09:10:50,0
1085,79c8ab640,Merged in log-query (pull request #102),2015-11-25 09:11:39,0
1086,5473640ae,Update credits,2015-11-25 09:18:01,0
1087,159109bdc,added rest of constraint and activity work  should be up to date  though is not yet tested,2015-12-01 18:51:51,0
1088,9387667db,adding more files,2015-12-01 17:11:21,0
1089,353d520f7,adding active force compute files,2015-12-01 16:45:50,0
1090,23f5df6f3,Merge branch 'master' into constraints,2015-12-01 15:31:45,0
1091,bbbbb1ad4,GPU error for NPT as well,2015-12-01 15:29:18,0
1092,83b77914a,NPT errors for wall forces,2015-11-30 20:10:47,0
1093,745607a29,Update change log,2015-11-30 16:08:13,0
1094,6f146f9ab,Merged in support_img_in_python_wrap (pull request #109),2015-11-30 16:05:52,0
1095,09c7813dd,Removed virial contribution of walls,2015-11-30 15:45:18,0
1096,fa4a893fa,Re-enable plug-in build,2015-11-29 18:33:08,0
1097,ae226576b,Reset matrix elements only when necessary,2015-11-28 17:15:18,0
1098,206c0a2e1,support updating image flags using boxdim.wrap,2015-11-26 14:52:10,0
1099,50238fc8c,Merge branch 'master' into constraints,2015-11-25 15:50:27,0
1100,04cf92f26,Virial is correct now,2015-11-25 14:43:00,0
1101,d2a3077f7,Credit to MH for extrp the smart way,2015-11-25 14:19:32,0
1102,6cdfde88c,Merge branch 'walls_ext' of https://bitbucket.org/glotzer/hoomd-blue into walls_ext,2015-11-25 14:06:09,0
1103,77b625f01,Merged master into walls_ext,2015-11-25 14:04:43,0
1104,9eb2deecf,rshift to rextrap cside  tests modified  external field contribution added to compute thermo documentation,2015-11-25 14:02:04,0
1105,a8addfa17,Forgot to label axes,2015-11-25 12:38:07,0
1106,d67a49ce8,Update python interface and docs for extrapolation * r_shift -> r_extrap * Updated figure for extrapolated mode,2015-11-25 12:33:23,0
1107,bacdfdc13,Mention conda builds in README,2015-11-25 11:29:07,0
1108,51646ce45,Group names are gone,2015-11-25 10:29:53,0
1109,bfa5f6014,Remove more stray comments,2015-11-25 09:56:11,0
1110,4156c1ea6,Remove uneeded comments,2015-11-25 09:52:01,0
1111,ec088ccdd,Update analyze.log docs,2015-11-25 09:25:31,0
1112,6653917cd,forgot a few ifdef's,2015-11-23 13:40:54,0
1113,335a931bd,Enable log.query() to get current system properties,2015-11-23 13:31:33,0
1114,37a8abe83,Add bdnvt command back for backwards compatibility,2015-11-16 16:45:39,0
1115,a52178265,Expand documentation,2015-11-17 13:34:09,0
1116,d0ece5e73,Use QR decomposition,2015-11-18 16:40:55,0
1117,7d6125039,"Revert ""Use sparse matrix linear algebra""",2015-11-18 15:59:41,0
1118,d9f485ba9,Clean up warnings with clang,2015-11-18 08:50:12,0
1119,34034868b,Put cuda files back where they should be,2015-11-18 08:23:19,0
1120,0603c7aa8,Fixed sloppy coding errors,2015-11-17 23:34:01,0
1121,e31757225,Half-spaces fleshed out  documentation updated,2015-11-17 23:03:10,0
1122,949ab6a00,Use sparse matrix linear algebra,2015-11-17 22:51:16,0
1123,57f4671b2,Add signal for cell width changing to update stencil correctly,2015-11-17 15:13:40,0
1124,6fe07cc85,Merge remote-tracking branch 'upstream/master' into multi_cell,2015-11-17 14:49:11,0
1125,251aa74f3,Add simple cell list stencil tests,2015-11-17 14:48:51,0
1126,e5806492f,Move CUDA neighbor files into appropriate directory,2015-11-17 13:49:38,0
1127,3275b4c33,Rename MultiBinned classes to Stencil,2015-11-17 13:48:32,0
1128,03e4e806a,Add exclusions from constraints,2015-11-17 11:08:10,0
1129,26fa9edb6,Updated change log,2015-11-23 10:42:48,0
1130,aeebd5546,Update python documentation,2015-11-17 09:42:09,0
1131,143f5e3f0,Move nve unit test to long tests,2015-11-17 08:42:49,0
1132,608c9d419,Warn users using the deprecated bdnvt syntax,2015-11-17 08:22:13,0
1133,de6547fce,Add entries to the change log,2015-11-17 08:17:04,0
1134,dfa4918dd,Move langevin diffusion tests to python,2015-11-17 08:13:19,0
1135,abbcd1dcb,Add unit test for BD,2015-11-17 08:06:11,0
1136,8baba4cc4,correct number of removed degrees of freedom,2015-11-16 19:37:19,0
1137,7fe58ad8a,Faster constraint solving on GPU,2015-11-16 18:15:12,0
1138,a20be66eb,Use singular for word constraint in xml syntax,2015-11-16 17:33:24,0
1139,b86ba1750,remove unnecessary code,2015-11-16 17:03:24,0
1140,1e8d82ad6,remove spurious file,2015-11-16 16:52:55,0
1141,a1d1d9fe7,Enable constraint solver on GPU,2015-11-16 16:48:21,0
1142,f55581547,for larger constraint matrices  LU is faster,2015-11-18 17:01:43,0
1143,23e97ca3e,"Revert ""for larger constraint matrices  LU is faster""",2015-11-18 22:28:33,0
1144,4361103c6,"Revert ""Use QR decomposition""",2015-11-18 22:28:40,0
1145,df340caa4,"Revert ""Revert ""Use sparse matrix linear algebra""""",2015-11-18 22:28:49,0
1146,066d01453,Merged in mphoward/hoomd-blue/multi_cell (pull request #101),2015-11-23 10:42:12,0
1147,c9c56dc7e,Removed unsupported binary file format,2015-11-23 10:38:04,0
1148,16211922c,Merge branch 'maint',2015-11-23 09:40:33,0
1149,0d3adb7f0,Enable warnings when distance constraint is violated,2015-11-21 21:49:13,0
1150,03210e131,add constraint virial,2015-11-21 20:10:06,0
1151,21ba879fd,Only convert dense2sparse if sparsity pattern changes,2015-11-21 16:39:37,0
1152,a7618de90,Merged master into walls_ext,2015-11-20 20:11:28,0
1153,180ee66be,Fixed bad math in shifted mode  tests updated and mostly fixed,2015-11-20 20:11:10,0
1154,d631184b1,suppress compiler warnings,2015-11-20 12:35:46,0
1155,506ad41ca,add one profiling section,2015-11-20 11:55:14,0
1156,60c24c0cc,Only trigger group reordering signal when groups actually change,2015-11-20 11:49:52,0
1157,72c092fe3,Factor out solution of matrix equation,2015-11-20 11:40:59,0
1158,17079875f,quench compiler warning,2015-11-20 01:57:07,0
1159,8ac00c182,add profiling statement,2015-11-20 01:50:32,0
1160,d9a7d07c8,Finally working,2015-11-20 01:33:25,0
1161,0e62de6f2,Update credits,2015-11-19 15:43:11,0
1162,75f8b3be9,Cleanup renaming,2015-11-19 15:33:54,0
1163,29cf5bb7c,remove unneeded code,2015-11-19 14:46:43,0
1164,12941e5b0,Use union as storage type for type / constraint distance,2015-11-19 14:41:01,0
1165,7b3dfd26d,Update change log,2015-11-19 14:37:56,0
1166,c61da1f79,Remove return on group_size==0,2015-11-19 14:32:03,0
1167,03e2e3306,Merged in langevin (pull request #100),2015-11-19 13:21:03,0
1168,5e5b5df62,Correct scoping,2015-11-18 23:45:49,0
1169,43a3229e5,support double,2015-11-18 23:25:26,0
1170,746d03d63,Cache the structural zeros of the connectivity matrix,2015-11-18 22:29:14,0
1171,44a897d0d,Variable name change dirty->reorder,2015-11-20 11:58:35,0
1172,3c7b2a443,add noiseless flag in bd rotation and translation,2016-02-01 12:06:22,0
1173,b94a88d12,add_ActiveForceGPU_untested,2015-12-30 18:09:30,0
1174,75d15d3d9,Merge branch 'maint',2016-03-06 20:30:50,0
1175,c807c36da,Merge branch 'fix_langevin_cpu' into complete_force_composite,2016-04-01 16:30:44,0
1176,d9d65aa3e,Add blue waters build environment,2016-04-01 15:02:54,0
1177,f71b755ef,Allow charges and diameters in rigid bodies,2016-03-31 17:00:11,0
1178,e73358aba,By default  only validate rigid bodies but do not create them,2016-03-31 14:05:31,0
1179,f189ac453,Merge branch 'obb_tree' into clusters_new,2016-03-29 22:38:48,0
1180,11c6656e4,rename R -> sweep_radius for consistency,2016-03-29 22:38:21,0
1181,7cd106994,enable GCA clustering,2016-03-29 22:23:46,0
1182,3a36faada,OBB tree for faster polyhedron overlap check,2016-03-29 22:11:09,0
1183,be54d028b,HPMC python tests pass,2016-03-25 11:03:02,0
1184,cc84448ae,hpmc C++ unit tests build,2016-03-25 09:51:41,0
1185,de436707f,_hpmc module builds,2016-03-25 09:13:58,0
1186,52a0ee6a2,Merged in module-reorg (pull request #156),2016-03-25 08:36:09,0
1187,493feeb8b,Re-enable installs,2016-03-25 08:35:21,0
1188,e39e922e2,Boost 1.60.0 unit test framework requires the system library,2016-03-24 20:59:52,0
1189,35695fadf,Support boost 1.60.0,2016-03-24 20:30:25,0
1190,46af6c1ef,Remove data directory,2016-03-24 18:51:29,0
1191,567a74685,Move lint detector up to top,2016-03-24 18:51:13,0
1192,91bec255c,Disable CTest,2016-03-24 18:50:10,0
1193,7d6a19812,Update change log,2016-03-24 18:17:50,0
1194,f63624550,All MD unit tests passing,2016-03-24 16:13:35,0
1195,18412e5e7,C++ unit tests pass,2016-03-24 10:38:45,0
1196,7a7e4a00b,Python unit tests passing for the hoomd module,2016-03-23 09:16:48,0
1197,f557b36fb,Starting to get python unit tests operational,2016-03-22 21:44:40,0
1198,814c72700,Clean up unused files,2016-03-22 20:27:18,0
1199,74f71a53e,_md builds with ENABLE_CUDA=on,2016-03-22 20:17:07,0
1200,f3c30ef75,hoomd.md now imports,2016-03-22 16:57:57,0
1201,3ef74a15d,md module compiles and links,2016-03-22 15:52:14,0
1202,0ab5ef99f,ENABLE_CUDA=on enabled now,2016-03-22 14:24:27,0
1203,36772ba4a,New module compiles and imports with MPI enabled,2016-03-22 13:45:30,0
1204,4af94aac5,re-enable rescale temp with anisotropic particles,2016-04-01 16:43:37,0
1205,8df074663,enable zeroing momentum of central particles of rigid bodies,2016-04-01 16:51:10,0
1206,6cfad7440,update box works with rigid bodies,2016-04-01 17:07:27,0
1207,1d32f5913,Template GPU tree dimensions,2016-04-04 21:37:13,0
1208,f4d29e694,Starting to lay out sphinx documentation,2016-04-11 10:17:32,0
1209,6969cbbe5,communicate images on GPU,2016-04-08 17:20:50,0
1210,265da9fb5,Communicate images on CPU,2016-04-08 16:44:37,0
1211,ec4edb27f,Merge branch '2.0' into complete_force_composite,2016-04-08 14:07:34,0
1212,339f06517,Document constrain.rigid(),2016-04-08 12:00:25,0
1213,d2fe756c3,Boost is now always dynamically linked.,2016-04-08 05:37:41,0
1214,f5690be0d,Move HPMC_MIXED up to the top level.,2016-04-08 05:35:36,0
1215,11d549fe1,add hints for Darwin and Wilkes clusters,2016-04-07 19:57:06,0
1216,10c9c3510,Merged in fix_cuda_error_handling (pull request #162),2016-04-07 13:46:25,0
1217,ad7a119a6,Merged in fix_link_mac (pull request #159),2016-04-07 13:44:42,0
1218,b622acd32,move matrix matrix multiplication in VectorMath.h,2016-04-05 18:31:17,0
1219,18e4ad63b,the previous commit still didn't compile on mac,2016-04-05 17:42:13,0
1220,35862ae60,Minor optimization,2016-04-05 11:13:19,0
1221,a2336bbc4,export sphere_union implicit integrator on GPU,2016-04-04 19:04:19,0
1222,5f8d9077e,Merged in fix_langevin_cpu (pull request #158),2016-04-01 19:22:48,0
1223,0ee66f40a,eight particles per OOBB tree node to better fit on GPU,2016-04-04 18:22:15,0
1224,31a7f4ae5,accelerate sphere_union shape using OBB tree,2016-04-04 17:29:27,0
1225,b3f0eee14,move tree traversal specifics into GPUTree.h,2016-04-04 16:25:43,0
1226,f481d65cf,Add method to create constituent particles,2016-04-04 16:03:08,0
1227,364fe68ef,Merge branch 'fix_cuda_error_handling' into complete_force_composite,2016-04-04 12:52:03,0
1228,cc7832b06,add back unwrap_rigid option to dump.dcd(),2016-04-02 18:46:03,0
1229,4158359ff,re-enable unwrap_rigid option dump.pos(),2016-04-02 18:40:32,0
1230,2f9ff192f,Added dimension parameter to init.create_random(),2016-04-02 16:56:26,0
1231,85ddaaf9a,remove check for non-empty group,2016-04-02 11:29:50,0
1232,a408a2f25,Merge branch 'fix_link_mac' into obb_tree,2016-04-02 10:27:02,0
1233,6eb95db94,Merge branch 'hpmc' into obb_tree,2016-04-02 10:26:55,0
1234,2b1199741,Merge branch 'fix_link_mac' into complete_force_composite,2016-04-02 10:23:00,0
1235,ad72c0ea8,Merge branch 'fix_link_mac' into complete_force_composite,2016-04-02 10:10:37,0
1236,727980f7d,Enable the rest of the python module in CPU mode.,2016-03-22 13:19:32,0
1237,ff4427da6,Enable cite  context  and meta,2016-03-22 12:39:50,0
1238,45630b6db,Module reorg phase 1,2016-03-21 13:37:48,0
1239,4132d1692,Implement particle gsd reader,2016-03-14 10:15:20,0
1240,8f9bd4ec2,Merge branch 'maint' of bitbucket.org:glotzer/hoomd-blue into pos_writer_modification,2016-03-16 11:26:29,0
1241,30c124e80,Remove iostreams from HOOMDMPI.h,2016-03-16 09:03:30,0
1242,ee10ced2c,Remove boost::iostreams from Messenger,2016-03-15 22:42:32,0
1243,1d36b6bfa,Added brief documentation for being able to log angle and dihedral energies.,2016-03-15 16:43:43,0
1244,18579301d,Mention conda cudatoolkit limitations in README,2018-04-18 08:08:52,0
1245,e7e8ac533,Merged in erjank/hoomd-blue-1/erjank/added-brief-documentation-for-being-able-1458060200193 (pull request #153),2016-03-15 14:21:20,0
1246,7d3dd6080,Maybe barrier will make the test more reliable?,2016-03-14 21:22:00,0
1247,00c3d49ea,Configure a dummy simulation so it runs on the GPU,2016-03-14 20:54:05,0
1248,12666c6c1,MPI enable GSD,2016-03-14 20:21:32,0
1249,23fc6f29e,fixed evaluator plugins,2016-03-14 19:27:32,0
1250,0e825a123,Properly handle time_step in init.read_gsd,2016-03-14 12:26:28,0
1251,401dd568f,Implement init.read_gsd,2016-03-14 12:16:31,0
1252,76af8ee6b,Complete imlepementation of data.gsd_snapshot,2016-03-14 12:02:52,0
1253,89053fb0b,Add initial outline of GSD reader,2016-03-13 22:29:04,0
1254,514ffe984,update change log,2016-03-16 14:03:59,0
1255,f271b53e7,Starting to setup sphinx docs.,2016-03-13 18:32:15,0
1256,2a3223681,Merge branch 'master' into active_matter_rebase,2016-03-11 21:22:20,0
1257,6c3645477,delete an unneccesary check in active_force_compute,2016-03-11 15:29:32,0
1258,7e21f8adc,Merge remote-tracking branch 'origin/master' into mergemaster,2016-03-11 14:11:57,0
1259,91359fe95,Add unit test for dump.gsd,2016-03-11 11:22:30,0
1260,b17f91bfc,Merge branch 'maint',2016-03-10 18:45:38,0
1261,5e63e01db,Reversed order of git submodule update and pybind inclusion.,2018-04-19 10:31:56,0
1262,5e893f332,Merged in force_callback (pull request #381),2018-04-19 13:16:53,0
1263,4cb915b48,documentation updates and minor renaming,2016-03-09 16:12:48,0
1264,cc267b69e,add unittest,2016-03-09 11:46:10,0
1265,5e85ad8f4,add_coder_credits,2016-03-07 14:45:14,0
1266,333104a93,add separate shared cuda array for s_gamma_r,2016-03-07 14:32:00,0
1267,28b96c82a,minor change of documentation and default behavior for gamma_r,2016-03-07 13:30:21,0
1268,891f44d6b,Merged in pos_writer_modification (pull request #155),2016-03-16 13:00:37,0
1269,d936cb100,Update change log,2016-03-16 14:10:43,0
1270,a0934b068,Merge branch '2.0' of bitbucket.org:glotzer/hoomd-blue into 2.0,2016-03-21 11:58:48,0
1271,e9b0d9e23,Merged in rotbd2 (pull request #149),2016-03-18 20:34:23,0
1272,b3c9ad0b1,Remove share/,2016-03-21 11:57:36,0
1273,c46030d92,Merge branch 'sphinx-docs' into 2.0,2016-03-21 11:33:42,0
1274,4851904ba,Merge branch 'master' into mpi_pppm,2016-03-21 11:11:54,0
1275,6019a6f69,Update new code to 2.0 ways,2016-03-21 10:52:03,0
1276,84ad04a6a,Merge branch 'master' into 2.0,2016-03-21 09:53:10,0
1277,4c8c515d7,Merged in force_composite (pull request #147),2016-03-20 21:31:05,0
1278,1a1f1f3a1,Merge branch 'master' into force_composite,2016-03-20 21:28:21,0
1279,2602f9caa,Merge branch '2.0' of bitbucket.org:glotzer/hoomd-blue into 2.0,2016-03-18 21:08:31,0
1280,305bffb61,Merge branch 'master' into 2.0,2016-03-18 21:06:09,0
1281,ebb56cb53,Merge branch 'master' into mpi_pppm,2016-03-18 20:38:06,0
1282,2c663f7ff,Merged in reaction_field (pull request #144),2016-03-18 20:37:36,0
1283,2636350ee,Add missing information,2016-03-18 20:37:02,0
1284,7dcef84a4,Merge branch 'master' into reaction_field,2016-03-18 20:34:53,0
1285,dcb9307c0,Added missing change log entry,2016-03-18 20:20:45,0
1286,d92f17449,Merged in remove-iostreams (pull request #154),2016-03-16 14:37:35,0
1287,a434cbad4,Update change log,2016-03-18 20:19:45,0
1288,a75de01b6,Misc cleanup,2016-03-18 20:10:03,0
1289,80a3d7981,Merge branch 'master' into rotbd2,2016-03-18 20:04:08,0
1290,24352f087,Merged in active_matter_rebase (pull request #115),2016-03-18 19:56:49,0
1291,e719e8de8,Clean up reminaing active_matter_rebase branch,2016-03-18 19:41:46,0
1292,9803a6e1a,Cleanup style in ActiveForceComputeGPU.cu,2016-03-16 22:03:52,0
1293,5bbeb5830,First pass  clean pu ActiveForceCompute*.h and *.cc,2016-03-16 21:29:47,0
1294,9484822f2,Add group.force_update(),2016-03-16 20:23:00,0
1295,48da90b8e,Remove boost/dynamic_bitset dependancy,2016-03-16 20:00:06,0
1296,96b5c338a,Remove *most* of the boost::filesystem usage,2016-03-16 17:09:33,0
1297,e3332a365,Remove dependance on boost zip_iterator,2016-03-16 16:42:19,0
1298,7b3090d63,Remove boost::thread dependancy,2016-03-16 16:14:15,0
1299,5b0908620,Merged in gsd (pull request #151),2016-03-16 14:40:21,0
1300,41fa067ad,Merge remote-tracking branch 'bitbucket/hpmc' into 2.0,2016-04-11 14:21:12,0
1301,be35f1155,Merged in complete_force_composite (pull request #166),2016-04-11 14:25:57,0
1302,79ebddfea,Merged in fix_plugin_compile (pull request #167),2016-04-11 14:27:52,0
1303,7393fb9a0,Remove global neighbor list and wrappers,2016-05-03 17:36:38,0
1304,04027bcb1,Regularize default r_buff = 0.4,2016-05-04 17:31:40,0
1305,1775e55c8,Update ChangeLog,2016-05-04 17:25:25,0
1306,803d9dd97,Add required citations to the neighbor list docs,2016-05-04 17:19:07,0
1307,39bd7d42b,Add missing link to nlist.tree,2016-05-04 16:56:26,0
1308,bf1fdd442,Add LBVH complexity,2016-05-04 16:51:58,0
1309,b26ddaa4c,Add neighbor list concepts page,2016-05-04 16:46:52,0
1310,3bd6a9702,Fix harmless sigma (simga) typo in unit tests,2016-05-04 14:57:31,0
1311,e2e671950,Remove stray unit test output,2016-05-04 14:56:53,0
1312,b6d59d841,Update ChangeLog,2016-05-04 10:25:53,0
1313,9b024eefe,Make computing cell adjacency list optional,2016-05-04 10:23:41,0
1314,4d5b64dd3,Update spot missed in pair.eam,2016-05-04 09:57:49,0
1315,c5ad723af,Update pair.py examples,2016-05-04 09:55:41,0
1316,9badba379,Update ChangeLog with deprecated commands and job script changes,2016-05-03 17:48:47,0
1317,8d34d1434,Update python unit tests to proposed API,2016-05-03 17:35:57,0
1318,374917dd1,Quiet the run and parameter set calls in nlist tune functions,2016-05-06 10:45:31,0
1319,471f8bcba,Try building with llvm on readthedocs.org,2016-04-29 15:31:08,0
1320,5c13d4fd7,Maybe readthedocs.org has clang?,2016-04-29 15:17:56,0
1321,715bc235c,Maybe readthedocs will like the core2 arch,2016-04-29 15:08:19,0
1322,9aa3d6b14,Trying a different GCC_ARCH setting,2016-04-29 15:03:52,0
1323,6cfee7f93,Trying glotzer channel boost,2016-04-29 14:57:06,0
1324,a9aee841a,Try non-parallel builds on readthedocs,2016-04-29 13:54:16,0
1325,1aaf8f6fc,Report 0 rotational DOF when aniso is disabled.,2016-04-29 13:51:02,0
1326,ceb95a78b,Add context.on_gpu(),2016-04-29 13:25:44,0
1327,9d8888c55,Remove sorter global module,2016-04-29 13:18:27,0
1328,f36e8d19d,Move cuda profile start/end to util.,2016-04-29 12:48:18,0
1329,b21e5ccc0,Try python3,2016-04-29 12:19:30,0
1330,68358f73a,Add ipython to readthedocs environment,2016-04-29 12:18:21,0
1331,c10d9d0ff,Add readthedocs config files,2016-04-29 12:10:19,0
1332,2aaf6fa39,Update ChangeLog,2016-05-04 17:38:33,0
1333,1d7aac778,Merged in mphoward/hoomd-blue/remove_global_nlist (pull request #173),2016-05-12 08:25:01,0
1334,1166cefd9,Embed dfft into _md,2016-04-29 10:54:01,0
1335,110ee5d9f,Link to new hoomd web pages,2016-05-17 09:21:59,0
1336,f82b25508,Move cgcmm to its own package,2016-05-19 11:43:34,0
1337,4544d6b39,Document deprecated.init,2016-05-19 09:00:53,0
1338,4f6c7c2fe,Deprecate init.create_random and init_create_random_polymers,2016-05-18 21:10:30,0
1339,f13b53b0f,Remove init.create_empty,2016-05-18 13:19:38,0
1340,727637152,Deprecated dump.pos,2016-05-18 12:27:19,0
1341,433e9934b,added reverse orientation link to active force code,2016-05-18 12:14:39,0
1342,8539cab35,Deprecated dump.xml,2016-05-18 11:22:12,0
1343,98638ccd2,Remove PDB and MOL2 dump writers.,2016-05-18 10:51:25,0
1344,dae828c1d,Misc doc tweaks.,2016-05-18 10:45:50,0
1345,7e2d7706d,Create deprecated module.,2016-05-18 10:29:09,0
1346,56103926b,Revise analyze.py documentation,2016-05-17 15:03:24,0
1347,9f0483f70,Trigger 2.0 branch jenkins build,2016-05-17 14:13:58,0
1348,8c42c22ef,Enable c++11 builds,2016-05-17 11:59:44,0
1349,0e0149917,Implicit contributor agreement,2016-05-16 11:55:32,0
1350,93c032c3e,Merged in mphoward/hoomd-blue/fix_unit_test_typos (pull request #175),2016-05-12 08:36:47,0
1351,763e297c7,Not needed for new rtd doc builds,2016-05-16 11:54:13,0
1352,a5ea5135d,Build docs from the source tree,2016-05-16 11:41:03,0
1353,3183f999a,Boost 1.61 support,2016-05-16 10:11:03,0
1354,e2edd254e,License hoomd under the BSD-3 clause license.,2016-05-13 14:49:05,0
1355,db6d31894,Merged in mphoward/hoomd-blue/cell_adj_switch (pull request #174),2016-05-12 10:06:46,0
