,hash,message,time,buggy
799,b1eace6,Python 3 compatibility (still likely to break other tests),2010-05-05T03:04:20,0.0
800,63541a4,Python 3 compatibility (still likely to break other tests),2015-09-02T12:22:25,0.0
801,de451c8,analysis/hbonds.py: changed DEFAULT_DONORS and DEFAULT_ACCEPTORS to a dict  to allow switching to different forcefields,2011-12-18T18:08:47,0.0
802,efa0842,MANIFEST.in files corrected,2018-02-26T21:42:31,0.0
803,24d8000,Moved the distance array workaround into the function itself: we simply copy the arrays ourselves and all seems to be fine. For daring souls we provide copy=False and disclaim all responsibility.,2011-11-28T03:47:25,0.0
804,319ca59,"""a1  a2 = self.atoms[i] self.atoms[j]"" changed back to ""a1  a2 = self.atoms[i-1] self.atoms[j-1]""",2011-03-23T02:56:11,0.0
805,4419adf,Updated rms.py and tests to account for weighting,2010-10-27T10:27:36,0.0
806,9383f08,Segment.id is an alias for Segment.name (to make the interface more consistent),2018-03-11T21:01:35,0.0
807,51b6270,Make PointSelection use the periodic flag in the same way as AroundSelection  even if it's no working properly at least it's consistent.,2017-12-13 11:03:20,0.0
808,c491437,make instant selectors emit DeprecationWarning,2/13/14 17:15,0.0
809,a68eedf,Example script for using GNM analysis,2016-03-20T02:12:24,0.0
810,664e55a,Added GROWriter - writes from either a Universe or AtomGroup,11/21/14 11:44,0.0
811,f8b583b,AtomGroup gained residues and segments attributes - managed attributes (cached) that contain the full list of residue and   segment objects that make up the AtomGroup - use residues and segments to simplify or implement the resids()  resnames()    numberOf...() methods,2018-03-08T12:00:56,0.0
812,2f3419b,Added order='C' to make clear what the array layout should be  this does not change anything because the numpy default is 'C' anyway.,2018-03-08T12:00:56,0.0
813,1c1a7e5,Trying to make the new Contacts class as close to ContactAnalysis1 class...,2012-04-06T17:15:57,0.0
814,6ba4667,Deprecation warnings now only appear once per deprecated feature,2012-06-26T17:43:39,0.0
815,37c0aa0,fast RMSD aligner  based on Douglas Theobald's QCP method - contributed by Joshua Adelman from his pyqcprot package   https://github.com/synapticarbors/pyqcprot - new module: core.qcprot - used as a drop-in replacement for core.rms_fitting.rms_rotation_matrix()    rms_rotation_matrix() is deprecated and scheduled for removal in 0.8 - added test case for qcprot (using Josh's example.py) - analysis.align.rms_fit_trj() got additional functionality (thanks to   qcprot):   - can do mass-weighted RMSD fit with new mass_weighted=True keyword   - can write the RMSD timeseries to a text file (rmsdfile keyword),2008-07-01T21:52:54,0.0
816,8afdeda,changed generic Exceptions to specific ones in DCD module,2013-12-29T23:01:29,0.0
817,661150.0,changed generic Exceptions to specific ones in DCD module,2016-04-14T18:30:17,0.0
818,4a73b46,added PQR support,2011-02-09T22:44:28,0.0
819,3e4db21,GRO reader: unitcell and unit conversion - added unit conversion so that the GROReader behaves like all the other readers: it   automatically converts the distances to Angstroem - read unitcell (according to the file format specs)  requires special Timestep   class with the appropriate dimensions property to do the conversion - added some docs to the trajectory API to better explain what is expected of   Timesteps (this was not properly documented) - added more test cases for GRO (note that the precision for comparisons goes down   to a single decimal in some cases  eg when subtracting positions!) - minor clean up in various readers: removed explicit setting of the units attribute: this   is a class attribute and set in the class declaration  no need to set it again in __init__.,2008-02-01T22:51:16,0.0
820,3de936c,Refs #1691 Enable periodic tree search for selection around atoms,2017-06-16T14:10:29,0.0
821,9b322ca,trajectory API: derive from base classes - base classes for Reader  Writer  Timestep in coordinates.base: all other Reader/Writer   derive from them  the API is not full spelled out in the base classes  though: see   the comments in the code and the description in the module doc string - added units to all Readers/Writers (purely informative at the moment)  note   that we write Angstrom - added format attribute to all classes - moved DCD.Timestep to base - note: DCDReader and DCDWriter have become new-style classes (inherit from base.Reader <- object...) - moved some common methods into the base classes (eg __del__  __len__  __repr__) but not the full   API - CRDWriter: reorganized so that write() opens and closes the file  similar as PDBWriter    also made all the individual writing methods private,2011-12-12T09:44:33,0.0
822,1939985.0,test that deprecated old module imports are still working,2010-07-22T13:09:38,0.0
823,fa52c1b,remove pylint warnings,2010-10-11T15:23:56,0.0
824,2e4d939,GAMESS output reader feature added.,2008-08-25 19:47:34,0.0
825,cad0d59,DMSReader for topology and coordinates,2016-02-13T16:13:58,0.0
826,6a47ed7,DMSReader for topology and coordinates,2016-04-18T10:57:40,0.0
827,6b16151,-MDAnalysis.visualization namespace properly labelled as experimental in the CHANGELOG and Matthieu Chavent credited in authors list for most recent set of changes -Matthieu Chavent added to AUTHORS file and to authors list in documentation conf.py file -Changed the citation format for Chavent  Reddy et al. (2014) for consistency with MDA formatting standards -Python assertion statements in the 2D / 3D streamplot modules have been removed in cases where they perform type checking on user input  but they remain for algorithm-level integrity checks (i.e.  expected array shapes at different stages) -The 2D streamplot code now raises a more useful ImportError message when a user does not have matplotlib installed,2011-02-01T04:18:18,0.0
828,009098c,Finished coordinates tidy up,2012-02-11T01:45:56,0.0
829,02319ba,AtomGroup.universe now raises NoDataError on failure,2012-02-11T01:45:56,0.0
830,94c09f1,Moved reader API tests into coordinates directory,2011-02-05T23:04:26,0.0
831,3b2d102,Adds S array type validation to lib.distances.transform_StoR,2010-06-30T01:31:16,0.0
832,75d5e8c,Removed unused/orphaned code from core/Selections,2017-11-16 12:04:46,0.0
833,52a3d0d,Added: Exception is raised if XTC/TRR traj filesize is too big for xdrfile lib,2010-05-05T22:08:28,0.0
834,a3bd9af,allow Python 3.4 test to fail for the time being,2015-07-23T15:22:09,0.0
835,373c1fb,Can calculate the distance array without minimum image by setting bpx=None. This makes sense when working on RMS-fitted trajectories which do not obey the original PBC any more. This code avoids having to use a stupid hack like box = 2*box and is perhaps 25% faster by leaving out minimage() This corresponds to r71 in /code/MDAnalysis.,2017-04-17T10:22:44,0.0
836,43df53c,alternative Schlitter code that calculates entropy using the determinant This corresponds to r34 in /code/MDAnalysis.,3/20/2015 19:06,0.0
837,577bb55,test reorganization: analysis and coordinates,2013-02-02T22:48:04,0.0
838,612c547,be verbose on package installation,2013-01-20T21:29:24,0.0
839,d79ca74,Some more odd cases for indexing a trajectory This corresponds to r55 in /code/MDAnalysis.,2/27/14 15:53,0.0
840,c648075,topology: moved atom types and masses into separate tables - new topology.tables module (can be later expanded to read tables from files) - added more masses and atom types (using CHARMM top_all27 and Gromacs atommass.dat) - added unit tests for masses (note: atomtype/masses test cases are incomplete... TODO)- new functions: get_atom_mass() and guess_atom_element() that do not do much yet  but will allow finer grained control later,2015-05-07 20:43:42,0.0
841,0df8542,C files regenerated,2015-09-28T09:54:48,0.0
842,800ea6a,Excluded test files from coverage,10/28/15 8:58,0.0
843,f658404,Don't superposition for RMSD on default,2018-02-01T19:18:09,0.0
844,dc84819,hbond analysis: added additional method generate_table(),10/30/15 14:50,0.0
845,cc52c53,- made bfactors a property of Universe - added dimensions property to AtomGroup (required for AROUND and   POINT selection to work on AtomGroups) - reformatted docs (line breaks  initial white space),2013-06-26T11:11:31,0.0
846,06fae8b,new chi1_selection() method for Residues,2018-01-21 17:42:57,0.0
847,cb29d56,Switched 'fullgroup' deprecation method to class decoration.,2008-01-31T11:50:50,0.0
848,7335792.0,added method AtomGroup.bsphere(),2008-01-31T11:45:47,0.0
849,e16217c,test initialize_bm method,10/18/15 15:19,0.0
850,e555a61,Version number changed back to 0.7.5.1,12/8/15 0:10,0.0
851,fe5e1f3,improved log_header,2008-01-31T11:48:44,0.0
852,61add54,added simple test case for distance_array,2011-03-19T05:00:51,0.0
853,b5f587f,nativecontacts example - added example script that makes the figure (works for me) - contacts.py: removed deprecated usage for Universe and added load() method   to simply read an existing contacts file - added and improved docs - added q1-q2 figure for DIMS AdK,2012-02-15T23:03:58,0.0
854,ac6c3b2,removed Mock class from sphinx/conf.py,2015-06-22T14:50:52,0.0
855,f6e372a,A few errors in code corrected,2016-02-11T21:22:38,0.0
856,e3334a7,Increasing nose's version to try to definitely solve the coverage problem,2011-08-09T22:02:28,0.0
857,3ca7d91,Added new fixer for various camelcase conversions in MDAnalysis 0.11  along with some simple test cases.,2008-08-24 22:14:46,0.0
858,f3f698f,Added a new fixer and crude tests for conversion of numatoms argument to n_atoms argument for writer() functions. This will tolerate a variety of call signatures.,2011-10-11T18:01:37,0.0
859,6a24aa0,version number changed to 0.7.6,2015-08-10T00:33:01,0.0
860,e56a2a6,patch for the heuristic H-detection   * _get_bonded_hydrogens_list() was changed so that any hydrogens found     also have to be within a maximum distance of the donor   * the maximum distance is stored in the defaultdict HydrogenBondAnalysis.r_cov      covalent H-donor distances are hard coded for N  O  S  P  anything else gets     a default value of 1.5 A.,2011-05-02T14:37:54,0.0
861,deb1d8e,coordinate tests: make sure that for Gromacs tests the conversion flag is set correctly - set core.flags[convert_gromacs_lengths] explicitly in setUp - encountered failures (possibly when running multiple tests with --processes=8) which   came about because the conversion flag was set to False even though it should have   been True,2017-09-06 18:01:23,0.0
862,948d06d,changed name of flag 'convert_gromacs_lengths' to 'convert_lengths',2012-02-15T23:03:07,0.0
863,dfdbbc4,Changed AtomGroup.occupancy to occupancies,11/21/14 11:16,0.0
864,54fc000,Removed offset files in testsuite to avoid side effects from the modification of the trajectories ctime without actual modifications of the files (as ctimes are not guaranteed to be preserved during installation),2011-08-23T00:15:31,0.0
865,34cd627,HydrogenBondAnalysis.run(): do not return results anymore,2010-10-04T02:26:57,0.0
866,5f2e0f1,deprecations in AtomGroup: AtomGroup.velocities is now an attribute,2017-05-17T23:49:51,0.0
867,cdaeb60,HydrogenBondAnalysis: small improvements,2012-12-20T14:10:06,0.0
868,263bcc8,Removed superfluous scipy import from psa module.,2015-07-10T01:24:16,0.0
869,ef5ad0d,Use new-style Python classes,2015-08-22T17:01:09,0.0
870,4e786aa,File for duecredit module to load,10/20/15 15:04,0.0
871,ee773d0,Simplified executable and module checkers.,2012-06-26T09:11:22,0.0
872,4e59491,PDBQT support (Paul Rigor http://www.ics.uci.edu/~prigor ),2012-04-26T18:07:02,0.0
873,7603305,added comments in test_tprparser.py to make it easier to understand,10/30/10 23:05,0.0
874,7603305,Refs #1691 Enable periodic tree search for selection around point,10/30/10 23:05,0.0
875,2ad3e7f,density: corrected docs for density units (and added better error message),2014-02-06T16:28:43,0.0
876,8874af6,New RMS analysis module,2015-09-12T09:38:46,0.0
877,69b0099,TST: Changes needed to get MDAnalysis asv benchmarks working with NO relocation of setup.py.,3/13/15 9:29,0.0
878,c25ea38,upgraded some analysis depedencies to be installed right away,2012-03-23T23:21:59,0.0
879,98aa7d5,Simplified code in test_iteration() unit test based on PR comments.,2014-01-07T11:52:26,0.0
880,4fa5ea8,Fixup of last,2015-06-15T22:27:13,0.0
881,417d5de,Fixup,2015-05-23 11:33:52,0.0
882,94d940e,Handle PBC correctly for contact-matrix sparse,12/9/15 12:05,0.0
883,931c170,Bonds: changed to using 0-based atom indices (PDB  guess_bonds()),2018-02-28T01:36:34,0.0
884,031778b,testing flavor of DCDReader/Writer,10/12/15 18:45,0.0
885,2af9058,Uses assert_nowarns for testing,2011-04-27T20:21:30,0.0
886,6b788fe,added pbc to hbond_analysis and required changes made,2012-12-02T09:43:34,0.0
887,6a15b97,Removed weakref system from Atom.universe. Atoms now hold a strong/real reference to the Universe,2017-11-15 17:11:39,0.0
888,8835600000000.0,Include all TPR test files in setup.py,2011-02-14T19:31:17,0.0
889,61c8316,Can supply trajectory and topology readers as kwargs for Universe,2012-07-17T11:45:47,0.0
890,13da40b,include forgotten Amber data files,2017-07-23 18:28:25,0.0
891,b901dfc,A Universe now holds onto its initialization kwargs.,2011-09-28T20:54:59,0.0
892,0d60576,change Universe.load_new() to return universe itself,2017-05-10 22:02:23,0.0
893,ca72ee9,work on Amber TRJ format - enhanced the Trajectory API: readers must be able to accept (and   ignore) any keywords. This is necessary to pass the number of atoms   to the Amber TRJ reader  which needs it - updated all readers to accept **kwargs if they hadn't done so already - made the TRJReader work with or without box in the trajectory   (reads the first frame and looks for box information - documented the quirks of the TRJ reader - Amber TRJ reader can also read compressed files - introduced a registry for formats that can do compressed files   (MDAnalysis.coordinates._compressed_formats),2015-08-22T11:05:07,0.0
894,ef342a8,MANIFEST.in corrected in testsuite to include license and related files,2015-06-02T11:52:27,0.0
895,484e0a6,Replaced dunderscore trajectory from Universe,2015-08-04T11:27:55,0.0
896,0b35c6e,changing assert_almost_equal to assert_allclose to correct precision error,2013-12-30T16:22:44,0.0
897,f5ad35f,Add reindex option to write atom id to gro file,10/6/15 11:24,0.0
898,1b514a8,Primitive PDB parser that reads simple PDB without a fuzz - added PrimitivePDBReader and parser which just stupidly   read a well-formatted pdb file without raising a stink if the resids   are oddly numbered or multiple atom names occur in the same residue - added permissive=False (default) flag to Universe  True switches on   the primitive readers (right now  only PDB has this distinction) - moved the guess_atom_type/mass/charge functions from PDB into topology.core - added permissive keyword arg to the get_parser_for() and get_reader_for()   functions - added a second dictionary each for the permissive parsers and readers (a bit   of an ugly hack...) - added unit tests for the primitive PDBReader/parser (and all pass),2018-02-24T18:35:40,0.0
899,38af730,dynamic atom selections for density.density_from_Universe(),2018-02-27T00:30:38,0.0
900,c87c1f9,Major restructuring of module: - core functions are in core - coordinate readers/writers are in coordinates - topology contains topology parsers - utils: misc - KDTree: copied Thomas Hamelryck's KDTree neighbour search code from Biopython   added copyright boilerplate and Biopython to LICENSE   This code will be used for fast distance selection and H-bond analysis. Loading a psf/dcd universe works  Selecting on the universe works  nothing else tested.,2015-09-26T17:41:08,0.0
901,ca780ce,removed some wrong atom types from DEFAULT_ACCEPTORS,2015-10-02T00:11:16,0.0
902,e6fc3b2,reST doc additions for Atom and AtomGroup,2/18/15 12:11,0.0
903,58632d9,Added auxiliary data to correl function (to do mass weighting  for example) This corresponds to r11 in /code/MDAnalysis.,10/20/15 11:59,0.0
904,fdd5dca,Renamed atom.number to atom.index,2016-04-05T21:40:32,0.0
905,6f9ff86,remove unnecessary check,2017-08-14 11:57:01,0.0
906,b2c933b,Move special coord test data to normal data-folder,2011-02-01T17:09:12,0.0
907,7387d8e,TST: Adding atomgroup method & attribute asv benchmarks (#1709),2012-02-16T15:55:37,0.0
908,ddd287b,TrajectoryReader gained new Writer() method that returns an appropriate TrajectoryWriter for the read trajectory,2015-08-29T11:57:36,0.0
909,00c785b,Updated core/selection.py to include amber N- and C-termini resnames in list prot_res,2018-02-26T23:02:49,0.0
910,97e6752,pep8 pass,2018-02-22T15:29:45,0.0
911,cf5b272,ChainReader: can fake a time with delta keyword,2010-08-25T01:56:34,0.0
912,b838f88,new builder module: helper for creating CHARMM-ready structures,12/30/15 12:38,0.0
913,b4d55bc,methods of AtomGroup return NumPy arrays,2008-08-23 03:53:25,0.0
914,1127d73,__getstate__() and __setstate__() raise an NotImplementedError for Universe and AtomGroup,2012-04-19T14:53:55,0.0
915,2ec07b0,Merge branch 'alfred532008-tpr' into Issue/184,5/26/14 10:48,0.0
916,ba342c1,added force methods / properties to AtomGroup,2008-01-31T11:43:39,0.0
917,2c49099,Changed AtomGroup methods to properties,2015-07-30T13:38:48,0.0
918,366290e,coordinate tests: make sure that for Gromacs tests the conversion flag is set correctly - set core.flags[convert_gromacs_lengths] explicitly in setUp - encountered failures (possibly when running multiple tests with --processes=8) which   came about because the conversion flag was set to False even though it should have   been True,2017-06-25 20:33:36,0.0
919,d207b80,units and unit conversion added - simple conversion facility for units (length  time) in core.units (taken from my hop package) - flag[convert_gromacs_lengths] is set to True: the XTC and TRR reader (tested) and writer (untested)   automatically convert to the base units - define MDAnalysis base units as ps and Angstrom (in flags[]) - added test cases (all pass),10/24/15 0:18,0.0
920,d2d89dd,Excluded visualizations from code coverage,2017-11-21 21:05:05,0.0
921,20253fa,tests: include missing test files into package (data/mol2/  data/capping/  LAMMPS DATA),2011-03-30T18:12:33,0.0
922,3ea0bd1,added ez files to MANIFEST  I think they are needed to build fully functional eggs (untested),2017-11-13 11:46:47,0.0
923,ea4749b,GridDataFormats >= 0.3.2 required,2015-06-08T11:02:41,0.0
924,4ae13ac,simple example for using rotateby(): build the MthK tetramer (sort of...),2013-04-09T22:48:40,0.0
925,0c9cf46,simple example for using rotateby(): build the MthK tetramer (sort of...),2012-02-03T12:49:44,0.0
926,cd9a044,simple example for block averaging,2013-07-29T13:27:02,0.0
927,4bb36e6,Cleanup the build matrix,4/15/14 1:06,0.0
928,2b7ac7d,DMSReader for topology and coordinates,12/2/14 21:29,0.0
929,cd19ce0,DMSReader for topology and coordinates,2012-08-16T14:34:52,0.0
930,ff821bd,Added shapeParameter and asphericity calculations to AtomGroup.py.,2015-07-29T23:55:06,0.0
931,7603305,analysis/hbonds.py - renamed count_by_type_correlation --> timesteps_by_type,10/30/10 23:05,0.0
932,7603305,Adds XTC seeking/indexing capabilities,10/30/10 23:05,0.0
933,d93d7b2,selection writing improved - cleaned up AtomGroup.write() by using the coordinates.get_writer_for()   function (the standard way to do this nowadays) - added test case - note that get_writer_for() and get_reader_for() are now imported into   MDAnalysis.coordinates,2010-05-05T22:08:37,0.0
934,fc47f09,Rewrote AtomGroup.momentOfInertia,2015-05-27 08:17:20,0.0
935,0fd4509,have readframes with start stop step,12/3/14 16:47,0.0
936,10cbef5,specify file formats when building the Universe,2009-12-17 18:38:24,0.0
937,736438c,DCD writing,12/7/15 18:25,0.0
938,4.25E+98,updated scripts in examples,10/19/10 20:34,0.0
939,4.249e+98,conda build scripts,2010-10-19T20:34:10,0.0
940,6adfc95,Make Travis run tests on OSX.,2011-02-07T03:38:29,0.0
941,0e21c10,analysis.align.rms_fit_trj: new quiet kwarg to suppress most status/error output,12/8/15 8:26,0.0
942,bebea4a,Added Error tests,2013-01-20T21:29:24,0.0
943,2bf6e69,Added new fixer for atomgroup method set_plural conversions along with some crude tests.,2013-02-02T22:48:04,0.0
944,e792b02,checking in my deleted charmm format and altering title,2012-08-29T11:49:06,0.0
945,d97c7df,sphinx: make sphinx fail on warnings and be verbose (local sphinx Makefile),2012-05-21T09:35:12,0.0
946,ac5422b,generated docs with sphinx (includes QCP rotation and distances module (which had been missing)),2013-04-24T14:01:43,0.0
947,b8dc525,analysis.rms: code cosmetics,2010-09-04T16:41:56,0.0
948,fe9d990,Testing Survival Probability against actual results. Changed selection of water to be only around one interface residue GLU with a short radius to make the analysis and selection faster.,3/12/15 18:39,0.0
949,f189510,added tweaks to David Caplans hbond.py to make it work with Gromacs waters,2017-06-02 08:23:19,0.0
950,ae97e37,New functionality in NeighborSearch: - CoordinateNeighborSearch(): takes coordinate arrays   AtomNeighborSearch(): takes AtomGroups (or anything with a   coordinates()) method. In MDAnalysis we are only using   CoordinateNeighborSearch() at the moment. - New search_list() method to find all A within R of B.,2011-05-23T17:30:25,0.0
951,c783f2d,changed the default offset for ProgressMeter,2017-01-29 19:51:21,0.0
952,6f0c871,improvements to testing - added assert_ to test_atomgroup so that the tests can also be run with numpy <1.5 - added mini example script to examples for how to run all tests,2010-07-05T18:19:26,0.0
953,e068ce6,Removed the problem where t0 was ignored. Changed the organisation of the functions and used mroe consistent variable names. Removed the mention of parallel selection which was not implemented. Inlined the function which did not do much.,2016-03-01T22:52:58,0.0
954,ac15aed,Changed to non-pythonic symmetric distance matrix assignment,2016-03-15T16:25:42,0.0
955,8fc2f2a,Port Sphericallayer selection for new KDTree,2013-08-10T00:16:07,0.0
956,5a1f046,test_atomgroup.py: added assert_() that is missing in numpy 1.2 and earlier: lead to 4 failed tests,2015-08-27T14:44:24,0.0
957,cb21359,improved writing of trajectories,2015-09-02T11:10:33,0.0
958,a7dc12f,Refs #1731 Spherical zone selection test,2009-08-11 23:06:22,0.0
959,e25d2c7,Refs #1731 Spherical layer selection test,2017-05-04T18:13:30,0.0
960,01cef05,python xtc reader by Benjamin Hall <hall@biop.ox.ac.uk>  (originally named xtcio.py). Used under GPL 3. This corresponds to r90 in /code/MDAnalysis.,2011-02-01T04:19:56,0.0
961,3131911,Refs #1731 Refactor validate_dimensions,2017-08-10 00:06:54,0.0
962,46d90c4,analysis: added native contacts analysis (from AdK/lib/python/AdK/contacts.py),2018-02-02T11:40:17,0.0
963,956f4fe,Make filename a fixture,2011-04-28T00:12:00,0.0
964,652d487,Made python 3 support official,2008-08-24 23:02:23,0.0
965,d9c0cc8,Calculate distance matrix between two sets of atoms This corresponds to r13 in /code/MDAnalysis.,1/8/16 11:16,0.0
966,0af3fb6,LeafletFinder: use groups() instead of deprecated atoms() - atoms() method clashes conceptually with the atoms attribute of an AtomGroup - will be removed for 0.7.0 final (added deprecation warning) - separate group() function (like old atoms()) - and better docs,11/6/10 1:55,0.0
967,8664cd7,hierarchy made more consistent: AtomGroup.atoms is now a AtomGroup - AtomGroup.atoms is managed attribute - atom list (immutable  the old AG.atoms) is now AG._atoms - reSTified docs - use @property where possible in AtomGroup.py - adjusetd AG testcase,2018-01-22T16:38:37,0.0
968,962fad0,MDAnalysis.analysis.distances.dist() for computing distances between matching atoms in two groups,10/22/15 13:24,0.0
969,ad3b14e,updated scripts in examples,2015-08-09T16:19:10,0.0
970,60f478b,Added a self_distance function to compute distances within a group of atoms - returns a linear array which corresponds to the upper triangular distance matrix This corresponds to r32 in /code/MDAnalysis.,2011-02-02T14:37:14,0.0
971,5fee837,analysis module: added rms fitting (with optionally selection derived from a sequence alignment),2011-10-03T23:13:26,0.0
972,4baa8a9,PSFParser now gracefully handles psf files that only contain NATOM fields This corresponds to r17 in /code/MDAnalysis.,2017-12-11 14:31:07,0.0
973,56c4a7c,forces: unit conversion and test case,2017-12-11 14:40:12,0.0
974,af20b16,Atoms can now set/get force & velocity,2008-01-31T11:53:05,0.0
975,7531c8f,rewrote parts of NCDF float32 test,2018-01-12 16:33:03,0.0
976,32679ee,Removed unused expected error from Selections,2010-05-27T12:02:16,0.0
977,366d70c,code cleanup for 0.6.2 - removed delaunay code from the release - removed experimental HBond code,2017-08-14 00:15:51,0.0
978,c3a0abd,test_libdcd test_seek_over_max() now appropriately checks for EOFError instead of IOError.,2017-07-19 01:09:15,0.0
979,44ded8b,misspelt Lukas Grossar's name in his handle --- sorry,2008-01-31T11:43:57,0.0
980,e80811b,changed how we handle knownfailure tests due to missing executable,2010-10-19T20:33:56,0.0
981,d099b49,Clean up contact-matrix cython code.,2010-10-15T01:45:46,0.0
982,8438487.0,ENH: New DCD reading code now appears to handle unit cell information properly. All tests in test_libdcd.py pass in python 2.7 and 3.5.,2011-04-30T17:27:51,0.0
983,301f0f2,HBond analysis enhancements (H-detection and count_by_type_*),2010-07-08T09:53:04,0.0
984,a656bf5,Make error message clearer in tests for TPR parser,2008-01-31T11:45:33,0.0
985,d78b52d,coordinates: use close() throughout instead of deprecated close_trajectory(),2010-06-18T00:37:33,0.0
986,17ad3fe,Merge remote-tracking branch 'richardjgowers2/issue156' into Issue/156,2008-01-31T11:44:20,0.0
987,ca3a3f6,Some corrections to documentations files.,2012-12-10T15:16:31,0.0
988,0765aec,port sphericalzoneselection for new KDTree,2015-04-07T02:09:58,0.0
989,c204857,added centroid() to AtomGroup and Atom - synonym for centerOfGeometry() and pos - allows using Atoms instead of AtomGroups in the translate() and rotateby()   methods,12/2/15 11:26,0.0
990,5df50ff,"changed ""if ts == None"" to ""if ts is None"" (for consistency)",11/1/15 16:01,0.0
991,3678d2e,Experimental PrimitivePDBReader/Writer: Support for r/w of multiframe PDB files,2010-05-21T17:28:46,0.0
992,11bef65,added test for writing PDBQT files,2017-06-15 17:23:48,0.0
993,c7fa3aa,- switched KDTree to using numpy - neighbor searching methods work in principle with selections   (re-implemented some functionality of NeighborSearch using the Atom   data structure instead of the Bio.PDB entities),2012-02-02T23:27:14,0.0
994,3791f1d,Resolve CHANGELOG conflict.,2013-12-27T14:32:35,0.0
995,ac0acb0,minor reST cleanup in AtomGroup,2015-08-04T09:31:20,0.0
996,1475c99,Re-link to gro.bz2 files in setup.py,2017-01-28 19:31:05,0.0
997,2e59a03,small changes to start testing,2012-05-07T19:20:33,0.0
998,e4f3483,Skip tests using netcdf when netcdf is missing,2015-10-02T00:06:18,0.0
999,8caec3c,Added unit tests for preservation of float32 data type in AMBER ncdf files written by MDAnalysis (for time and coordinate fields).,2011-04-20T20:30:24,0.0
1000,62b8bdc,deprecated core.Timeseries module,2014-02-02T16:31:20,0.0
1001,e07ff2b,improved manipulating of topology information,2014-02-11T12:53:14,0.0
1002,33fd533,get_path_metric_func now raises KeyError with error string  it's unit test now checks KeyError is raised,2015-08-09T16:22:00,0.0
1003,529a2bf,Disabled delaunay library for now - until I can resolve compilation issues with different platforms This corresponds to r54 in /code/MDAnalysis.,2010-10-11T02:02:51,0.0
1004,ef89319,Small tidy up to coordinates/DCD,3/17/2015 11:41,0.0
1005,a7de6ce,0.6.4 release --- final adjustments (including using canonical GROWriter) - release set to 0.6.4 - removed original GROWriter and replaced with GROWriterStandard (should be invisible to most   users because GROWriter could only be used explicitly anyway).   The olf GROWriter functionality of writing the whole universe can be simply obtained by passing   the universe's universe.atoms AtomGroup to the write() method,2011-11-28T22:33:10,0.0
1006,684b281,updated do_iparams in utils.py for additional function types in gromacs-4.6.x,2011-04-27T20:21:52,0.0
1007,ab57ac8,hydrogen bond analysis: Lukas Grossar's patches for the heuristic H-detection,2008-08-24 00:59:21,0.0
1008,afdb16a,added count_by_type and count_by_type_correlation to analysis/hbonds.py,10/20/15 10:43,0.0
1009,31d83bb,Universe: Convenience functionality for interactive work: if the dcd argument has a extension 'pdb' then we try to load it as a pdb. The dcd exception handling is not robust enough yet (e.g. segmentation faults occur when accessing self.dcd after erroneously loading a dcd) so we cannot do a simple try: load_dcd() ... except IOError.,2014-02-02T17:01:24,0.0
1010,094b7f2,Adds test to check for no warning when topology with MW atom type is loaded,2016-02-14T17:56:52,0.0
1011,b059c46,Added the TRZReader into coordinates  can now read .trz files.,2012-01-26T17:04:52,0.0
1012,4278160,added Danny's GRO writer to CHANGELOG before this is forgotten,12/7/15 18:59,0.0
1013,9c0a40a,PQDBQT: use Atom.charge for partial charges and Atom.type for atomtype - removed partialCharge and element attributes from Atom - minor comments and streamlining - adjusted format description to match PDBQT,11/12/15 13:19,0.0
1014,bd3b4df,Wrong import in test_pdbqt.py,2017-06-13T09:16:34,0.0
1015,712c7c6,sparated tpr testing from test_topology.py to test_tprparser.py,2013-07-16T18:55:17,0.0
1016,3f87c79,selection writer for VMD  PyMol  CHARMM  Gromacs working - use get_writer() to encapsulate the choosing of an appropriate writer   based on filename or default format (should be implemented similarly for   the single frame writers) and corresponding changes in AtomGroup class - write comments (or not  if commentfmt is None) - can write a preamble comment - use the selection writer for LeafletFinder instead of the simple   VMD writer,2017-07-31 12:38:59,0.0
1017,25c9ed3,reach 100% coverage of DCD.py,2008-01-31T11:48:36,0.0
1018,0842afa,Added small example to Readme,2015-07-06T11:43:32,0.0
1019,0100ac6,new LeafletFinder example: membrane composition - added memanal-composition.py - cleaned up leaflet.py example (use class from module),2010-09-11T14:16:04,0.0
1020,07bdf3e,Adjusted the camelcase fixer to account for centerOfMass  which was missing. Crude test for conversion added as well.,6/19/14 13:10,0.0
1021,d564da1,Update GRO.py,2012-04-20T11:16:59,0.0
1022,c401ddd,AtomGroup.atoms is now a proper attribute - deprecated '_atoms' access This corresponds to r40 in /code/MDAnalysis.,2012-05-04T14:26:58,0.0
1023,0c907a8,added comments to examples/potential_profile.py,2008-02-28T02:35:29,0.0
1024,7.506e+80,enable new style reader/writer tests,2018-02-12T22:17:58,0.0
1025,9db11c7,XTC and TRR files now write offsets to disk.,2013-08-15T12:50:21,0.0
